,ID,SentimentText,Affect Dimension,Intensity Class,Sentiment
453,2017-En-40987,@ashleighjessica @zacflint1 I'd give that pout the firm D,anger,2: moderate amount of anger can be inferred,2
41,2018-En-02366,"I feel exhausted ...\nI tried to do a good job, but apparently God does not see me right. I'm weary! I EXIST! 😟💔📢\n#exist #weary #misonorotta",anger,2: moderate amount of anger can be inferred,2
1612,2017-En-11190,"Note to self ~ Stop laughing at things that offend you, it's ok to get mad at people \n #NoteToSelf  #mad #upset",anger,1: low amount of anger can be inferred,1
1641,2017-En-10083,Just paid for chicken at @panerabread and didn't even get any 😑😑😑 there goes 4 dollars and me as a customer #angry,anger,3: high amount of anger can be inferred,3
1205,2017-En-10396,I have a rage rage ep 2 coming out soon I'll keep you posted on it #YouTube #youtubegaming #rage,anger,2: moderate amount of anger can be inferred,2
1280,2017-En-10611,@josephperson Cam is still rattled from the backlash he received when he made the black QB comment and suffered the wrath of White America.,anger,1: low amount of anger can be inferred,1
210,2018-En-01678,"@ehtesham_toi @RaviShastriOfc unfortunate decision, our players are more of superstars than cricketers. BCCI scared of their tantrums.",anger,1: low amount of anger can be inferred,1
1522,2017-En-10569,"@savageimiike one of my favorite songs brother, real talk. #rage",anger,1: low amount of anger can be inferred,1
1515,2017-En-10822,snap: hiAleshia 😃,anger,0: no anger can be inferred,0
1340,2017-En-10977,“Competition is suppose to motivate you to do better everytime not to be bitter all the time” -De philosopher DJ Kyos \n#quote #success #CSGO,anger,0: no anger can be inferred,0
1193,2017-En-10637,I was going to say that Rooney is a shadow of his former self but I don't want to offend any shadows. #NTFCvMUFC,anger,1: low amount of anger can be inferred,1
229,2018-En-03962,Protesters in Brazil are burning effigies of their President. He and some of his cabinet are under investigation for corruption. #sabcnews,anger,0: no anger can be inferred,0
847,2017-En-10424,the bee sting still suck i feel sick,anger,2: moderate amount of anger can be inferred,2
871,2017-En-10604,@everycolorbot more like every color looks the same #triggered #colorblind ,anger,1: low amount of anger can be inferred,1
184,2018-En-03843,If @TheRock's Presidential run is as bad as his appearance in #Baywatch neither party need fear his run. That's $8 I'll never get back #crap,anger,2: moderate amount of anger can be inferred,2
752,2017-En-10306,@kingcharles9th i Lowkey forgot you had twitter and if you don't follow me back im gonna be #offended,anger,1: low amount of anger can be inferred,1
419,2017-En-11581,Joes gf started singing all star and then Joe got angry and was all sing it right and started angrily singing it back at her,anger,2: moderate amount of anger can be inferred,2
1163,2017-En-10131,I get so angry at people that don't know that you don't have a stop sign on Francis and you do at Foster #road #rage,anger,3: high amount of anger can be inferred,3
294,2017-En-10202,@BigBrother__USA she is just jealous and a cry baby! #bitter #gladsheisgone #crybaby,anger,2: moderate amount of anger can be inferred,2
594,2017-En-10927,Sting is just too damn earnest for early morning listening. ,anger,0: no anger can be inferred,0
1317,2017-En-40680,@pxrfectpeach it's got her little pout,anger,1: low amount of anger can be inferred,1
862,2017-En-10078,"@justyne_haley it does. if one person ruins season 13 for me, I will be so angry",anger,3: high amount of anger can be inferred,3
1106,2017-En-10577,@skinkev let's rage,anger,1: low amount of anger can be inferred,1
1683,2017-En-10077,"What the fuck am I supposed to do with no lunch, no dinner, no money and I'm off to work #furious #hangry #day5",anger,3: high amount of anger can be inferred,3
1189,2017-En-11275,@bt_uk broadband is shocking regretting signing up now  #shouldofgonewithvirgin,anger,2: moderate amount of anger can be inferred,2
135,2018-En-03640,@RGUpdate Have you tried English hospital food ?? #yak #gross ,anger,1: low amount of anger can be inferred,1
58,2018-En-01603,Russia story will infuriate Trump today. Media otherwise would be giving him tongue bath for fall of ISIS in Mosul + al-Baghdadi death.,anger,0: no anger can be inferred,0
1505,2017-En-11353,"@TheAlexValle Tio Valle, please! WNF grudge match @Anti with Low Tier God!!!",anger,1: low amount of anger can be inferred,1
174,2018-En-00898,Not sure tequila shots at my family birthday meal is up there with the best ideas I've ever had #grim,anger,0: no anger can be inferred,0
1203,2017-En-10050,Im so angry 😂🙃,anger,3: high amount of anger can be inferred,3
80,2017-En-11210,@paulsherard @margarethaynie wow I just realized how much of a sexist pig I am! I am truly sorry to anyone I offended,anger,1: low amount of anger can be inferred,1
1192,2017-En-11214,13 hour @bus rides make me #angry #sorry,anger,3: high amount of anger can be inferred,3
1383,2017-En-10635,"When anger rises, think of the consequences. #quote #wisdom #anger",anger,1: low amount of anger can be inferred,1
271,2017-En-10470,British humour should offend and challenge mainstream views. Hat off to Clarkeson. The ultra left should go and kneel before Allah!!,anger,2: moderate amount of anger can be inferred,2
1224,2017-En-11277,@itgoeszaysway ok but his identity was revealed and he's black so educate yourself and don't insult people when they state facts lol...,anger,1: low amount of anger can be inferred,1
101,2018-En-02522,Post TRNSMT blues,anger,0: no anger can be inferred,0
569,2017-En-11096,Trump supports reach another level of irritation within me,anger,3: high amount of anger can be inferred,3
1244,2017-En-11502,dammit @TMobile whays going on!!! 😤😤😤😤 lol #raging #smh #mobilefails,anger,3: high amount of anger can be inferred,3
1272,2017-En-10602,remember when that guy got #angry that i kept saying gary sanchez was the best baseball player in the world... lmao,anger,1: low amount of anger can be inferred,1
722,2017-En-11562,@emilieragann did another bee sting you on the tongue ?,anger,0: no anger can be inferred,0
124,2017-En-41459,I need all your attention! If I don't I'll pout..,anger,2: moderate amount of anger can be inferred,2
89,2017-En-11143,Finally uploaded the file I needed to the university server's drop box. It took like half an hour and a lot of cursing and anger on my part,anger,2: moderate amount of anger can be inferred,2
315,2017-En-11670,"@HuffingtonPost huff i know your pro-hillary and so is CNN and MSNBC, but they made no mention of this, this statement would be gold for em",anger,2: moderate amount of anger can be inferred,2
1111,2017-En-10211,•My brother grabbed me in a aggressive manner and as always @ImpetuousFiend threw tantrums like a kid only knowing how to express himself--,anger,3: high amount of anger can be inferred,3
1147,2017-En-10300,BANG! Gordon #Brown has been accused of abusing a gazillion #rabid parrots!,anger,2: moderate amount of anger can be inferred,2
717,2017-En-11458,Hey all you white people out there; are you #offended when people refer to you as a Cock Asian? #NoSeriously,anger,2: moderate amount of anger can be inferred,2
203,2017-En-10179,@VodafoneUKhelp @VodafoneUK wow!! My bill is £44.77 and hav a text from u to prove that and you have taken £148!!!!! #swines  #con!,anger,3: high amount of anger can be inferred,3
1676,2017-En-11373,"#TheWordOfGOD #taught, #preached #correctly will #ComfortTheAfflicted &amp; #AfflictTheComfortable; it will #offend &amp; #TellTheTruth #AboutSin!",anger,1: low amount of anger can be inferred,1
943,2017-En-11553,Look what we have available in store now!!!\n\nLiquid incense for those who can't burn sticks or cones or have smoke in they home!!!!,anger,0: no anger can be inferred,0
211,2017-En-10636,New madden kicking 🚮,anger,1: low amount of anger can be inferred,1
2,2017-En-11383,Lol Adam the Bull with his fake outrage...,anger,1: low amount of anger can be inferred,1
1514,2017-En-11659,"@LindaStein1 Me too,I really hope the writers decide to give us an return to McDanno we all love w/o resentment &amp; animosity fingers crossed",anger,0: no anger can be inferred,0
1342,2017-En-10438,jamming out to fury in math class wanting to die hbu,anger,2: moderate amount of anger can be inferred,2
621,2017-En-10591,I offend u,anger,1: low amount of anger can be inferred,1
462,2017-En-11397,Another raging storm brought on by my own emotions sorry everyone. enjoy the thunder,anger,3: high amount of anger can be inferred,3
1410,2017-En-11470,Goddamn headache. #anger,anger,3: high amount of anger can be inferred,3
1199,2017-En-11584,@cameronNewton #colinkaepernick protests because of the unjust murder of #keithlamontscott in North Carolina #injustice #outrage #speakout,anger,2: moderate amount of anger can be inferred,2
1398,2017-En-10253,I am just so bitter today 😐,anger,2: moderate amount of anger can be inferred,2
637,2017-En-11464,@Blewberry02CP Content updates provoke that income.,anger,0: no anger can be inferred,0
1636,2017-En-11568,"Probably gonna end up seriously poorly at some point soon, so tired, and go from freezing to boiling in the space of seconds",anger,3: high amount of anger can be inferred,3
32,2018-En-02314,What's worse than feeling discouraged? Not finding an emoji for feeling discouraged,anger,1: low amount of anger can be inferred,1
1369,2017-En-10116,Police Officers....should NOT have the right to just 'shoot' human beings without provocation. It's wrong.\n\n@ORConservative @MichaelaAngelaD,anger,3: high amount of anger can be inferred,3
1647,2017-En-10626,"If ydu yell 'fire' in a crowded theater you will burst into flames. It's a cool trick, bu: only once.",anger,1: low amount of anger can be inferred,1
946,2017-En-10236,@ThomsonCares Sam- yes we have! Not helpful at all! We need this sorting ASAP! You keep promising stuff that doesn't happen!!!! ,anger,2: moderate amount of anger can be inferred,2
52,2017-En-10477,When you forget to mention you were bought dreamboys tickets 🙄😂 #raging,anger,1: low amount of anger can be inferred,1
661,2017-En-10048,I blame the whole season on Natalie! The season would have been so different had she not turned her back on her alliance! #pissed #bitter,anger,3: high amount of anger can be inferred,3
262,2017-En-10901,"You're so thirsty for the chance to disagree w/ the left, that you don't even realize when something is an affront to your bigoted platform.",anger,2: moderate amount of anger can be inferred,2
56,2017-En-10588,"@Daniel_Sankey @hayleyp79 Haha.... Actually, after the Doggies I'm barracking for Anyone But GWS! ",anger,1: low amount of anger can be inferred,1
211,2018-En-04327,"@JusticeWillett Lord, we don't understand tragedy. Do what You do best: bring good grom it and comfort those who mourn. Amen",anger,0: no anger can be inferred,0
471,2017-En-10714,@BarackObama I love Lizzy Warren's latest rage against Wall Street.,anger,0: no anger can be inferred,0
129,2017-En-10147,That feel when you travel 700 miles to pick up a form that arrives in the post two days after you leave. #fume,anger,3: high amount of anger can be inferred,3
491,2017-En-10333,"@SapientSoldier timid but determined version of the rabid beasts beyond the land. Growling beneath my restrained breath, I //rip// myself --",anger,2: moderate amount of anger can be inferred,2
1098,2017-En-11605,@andrew_jrt I don't really understand the burst and semi auto version bc the damage doesn't change so those are essentially useless,anger,2: moderate amount of anger can be inferred,2
1070,2017-En-10428,"@voguemagazine, did you not learn from @FreePeople 's viral insult to ballet? Stop trying to wrongfully stick models into pointe shoes 🙄",anger,2: moderate amount of anger can be inferred,2
124,2018-En-02378,How sick must someone be that they wish to 'punish' someone for not being their friend?  #insecure #lonely #miserable #vengeful #RHOC,anger,3: high amount of anger can be inferred,3
166,2017-En-10282,and apparently he's supposed to have a Scottish accent??? I'm #offended,anger,2: moderate amount of anger can be inferred,2
1134,2017-En-10739,"How can I tell Happy Anniversary, when u are not happy..  #ampalaya #paitpaitanangpeg",anger,0: no anger can be inferred,0
225,2018-En-01627,@comrade_islaboy HAHAHAHAHA. Hornet's nest. Let them sting each other.,anger,0: no anger can be inferred,0
306,2017-En-11034,Weak people revenge. Strong people forgive. Intelligent people ignore.,anger,0: no anger can be inferred,0
150,2017-En-10203,I just wanna know why there's no outrage for black on black crime and no one knows those victims but BLM is out to kill cops based on media,anger,3: high amount of anger can be inferred,3
1412,2017-En-10103,Wont use using @mothercareuk @Mothercarehelp again!! These guys cant get nothing right!! ,anger,3: high amount of anger can be inferred,3
1486,2017-En-10295,"@SkyNews when the East wind blue in summer in Durban, S Africa, we still surfed and got #stung badly! Must be carefull-A #sting can harm you",anger,2: moderate amount of anger can be inferred,2
1679,2017-En-10790,@serendipity127_ @zombiecalorie @Angel_Eyes66 I'm sensing a theme here tho lol ,anger,0: no anger can be inferred,0
104,2017-En-10622,@SarahMi40605180 @kaileighhxo sorry to burst the bubble but there was never any illusion 🙈😂😂,anger,1: low amount of anger can be inferred,1
393,2017-En-10934,"@FluDino Event started! everyone is getting ready to travel to the lake of rage, where everything glows",anger,2: moderate amount of anger can be inferred,2
383,2017-En-10483,Are belittling kitty straight a service? provoke lift aboard!: Wycelv,anger,1: low amount of anger can be inferred,1
1494,2017-En-10136,@gerfingerpoken #rage?? The #CrookedCourt said #rage MANY times to explain away the brutal killings of #Petits by #Hayes &amp; #Komisarjevsky,anger,3: high amount of anger can be inferred,3
1440,2017-En-11040,Using multiple combs simultaneously is what I like to call impressive work!!    ;-O #snap #ohsnap #daaamn,anger,0: no anger can be inferred,0
337,2018-En-02646,"Beware the wrath of an angry, frustrated, #agile grandma with a network. 👵🏼😡 I'm just sayin'. #objectlesson",anger,2: moderate amount of anger can be inferred,2
357,2017-En-10896,@LeonWobYP b***er off. NCFC is a grudge match :),anger,2: moderate amount of anger can be inferred,2
392,2017-En-11428,"Or when they hmu on snap, and I'm like.. which one are you. 💀",anger,1: low amount of anger can be inferred,1
1447,2017-En-10063,OOOOOOOOH MY GOD UUUUGGGGHHHHHHHHH ,anger,3: high amount of anger can be inferred,3
1084,2017-En-10199,@canada4trumpnow @donlemon he has BAD TEMPERAMENT  #HissyFits,anger,3: high amount of anger can be inferred,3
339,2017-En-10871,Sorry guys I have absolutely no idea what time i'll be on cam tomorrow but will keep you posted. ,anger,0: no anger can be inferred,0
1615,2017-En-40635,@_Mrs_Peel @lp_lisa @PaulRGoulden @LisaLuscious Might be the pout of a star baker tho !,anger,2: moderate amount of anger can be inferred,2
1266,2017-En-10134,How was Natalie one of the top three favorites?! #toofaced and #bitter 🙄,anger,3: high amount of anger can be inferred,3
480,2017-En-11251,All the young people are so bitter about how the older contestants probably know how to make Bakewell Tarts 😂 #GBBO,anger,0: no anger can be inferred,0
142,2017-En-11424,Circle K is dead to me. I hate your new slushie machine.  #livid,anger,3: high amount of anger can be inferred,3
978,2017-En-11086,@PearseDoherty @harrymcgee @IrishTimes That might sting for a bit lads but you'll get over it.     #betterwithsinnfein,anger,1: low amount of anger can be inferred,1
1414,2017-En-10085,@ManUtd you have had from me over the years is irrelevant. Its an absolute joke. #manutd #ticketing #fuming #noloyalty #joke #notimpressed,anger,3: high amount of anger can be inferred,3
597,2017-En-10738,@StutteringGiant at least his character in fast and furious pumped some adrenaline into the franchise. But that's about it,anger,0: no anger can be inferred,0
1037,2017-En-41297,Heading home to cut grass in the heat. All I wanna do is go out to eat somewhere air conditioned.  #AdultingIsTheWorst,anger,0: no anger can be inferred,0
1629,2017-En-10875,@TrussElise Obama must be fuming.. lol,anger,2: moderate amount of anger can be inferred,2
1585,2017-En-41133,I get embarrassed at the slightest things and then I'll fret about it all day I hate it,anger,1: low amount of anger can be inferred,1
1358,2017-En-10443,Indignation: [whispers to date during that terrific Lerman/Letts centerpiece scene] That's his overwhelming sense of indignation.,anger,2: moderate amount of anger can be inferred,2
1257,2017-En-10878,Literally fuming fuck sake,anger,3: high amount of anger can be inferred,3
1292,2017-En-11602,@simondawkins23 @Titchlar81 clicked the wrong side was fuming 😭,anger,3: high amount of anger can be inferred,3
1169,2017-En-10974,So I'm not being shady but one of Jongdae's ex rumoured girlfriends is going on WGM I'm not saying I'm over joyed but I'm over joyed ,anger,0: no anger can be inferred,0
1303,2017-En-11376,sixth form has destroyed my glowing skin im fuming,anger,2: moderate amount of anger can be inferred,2
1302,2017-En-11052,"This may offend some, but I say u never trust a cop 🚓 of any color, but especially not a white 1(the evidence is clear)! The klan has awoke",anger,2: moderate amount of anger can be inferred,2
888,2017-En-11037,I wanna kill you and destroy you. I want you died and I want her back. #emo #scene  #fuck #die #hatered,anger,3: high amount of anger can be inferred,3
204,2018-En-02017,#revenge marathon has begun ⚡,anger,1: low amount of anger can be inferred,1
67,2018-En-01176,@elegantlywasted @ChelseaClinton Are they the new kennedy's of American politics.. sadly both mom and daughter are as charming as a toe nail,anger,0: no anger can be inferred,0
1691,2017-En-10397,"@iamsrk what's up w the gender bias? #indignant This fancypants saddler's daughter will opt for the leather jacket, thank you very much.",anger,2: moderate amount of anger can be inferred,2
685,2017-En-10931,@danbloom1 beware the fury of a weak king,anger,1: low amount of anger can be inferred,1
733,2017-En-11382,very little frustrates me as much as misplacing something. Been looking for my keys for 2 hours now ,anger,2: moderate amount of anger can be inferred,2
1209,2017-En-10108,@DarkLuneFantasy wallah my blood is boiling I need to take a nap ugh,anger,3: high amount of anger can be inferred,3
362,2017-En-11625,You ever just be really irritated with someone u love it's like god damn ur makin me angry but I love u so I forgive u but I'm angry,anger,3: high amount of anger can be inferred,3
1678,2017-En-11436,@Bungie spent over 2 fucking hours and still can't get that dam SIVA fragment on Fellwinters peak mountain ,anger,3: high amount of anger can be inferred,3
1651,2017-En-10560,Did we miss the fact that #BurkeRamsey swung &amp;hit his sister #JonBenet in the face with a golf club previously out of a fit of ?,anger,1: low amount of anger can be inferred,1
1662,2017-En-11429,@SharadK7 awaiting to see ur new avataar #rowdy #action #angry young man,anger,1: low amount of anger can be inferred,1
263,2017-En-10833,Kik me I want to swap pics I will post on my account anonymously if you wish Kik: vsvplou #Kik #kikme  #nudes #tits #snapchat,anger,0: no anger can be inferred,0
1121,2017-En-11408,@MarkTOByrne I offered @WholeFoods @amazon @CheapAir gold or silver but they said Nah... #bitcoin ,anger,1: low amount of anger can be inferred,1
1438,2017-En-11490,He's seriously so frustrating sometimes! (╯°□°）╯︵ ┻━┻ #ugh #raging,anger,3: high amount of anger can be inferred,3
965,2017-En-10200,#My #blood is so #bitter for satan to test #becouse #cleanse by the #blood of #Jesus christ....#amen.,anger,2: moderate amount of anger can be inferred,2
1692,2017-En-10042,"SOMEONE LET SNAKES IN MY HOUSE, I BET IT @Ya_Boi_Huck I KILL THAT BUGGER WHEN I GET MY HANDS ON HIM #rage #HuckFP2",anger,3: high amount of anger can be inferred,3
362,2018-En-04041,Chelsea and united must be furious,anger,1: low amount of anger can be inferred,1
1144,2017-En-11604,#ParentsofAddicts: let #wellness be your #revenge! -Al Anon speaker,anger,1: low amount of anger can be inferred,1
244,2018-En-02032,Chyna didnt respond to rob cus she knew damn well she was plottin. But i knew he hurt her deeply with that revenge porn,anger,0: no anger can be inferred,0
26,2018-En-02685,Kid at camp said my inner thigh looked like a slinky👌🤣 buddy those are stretch marks!!!!  #SummerCamp #offended,anger,1: low amount of anger can be inferred,1
30,2017-En-40971,@mandyjohnson I'll be honest.. I hope that annoying Southern bint with the 'look at me' pout goes out this week! Selasi #FTW,anger,3: high amount of anger can be inferred,3
1057,2017-En-10185,Why are people that don't have iPhones so bitter about iPhones???? Can someone explain,anger,3: high amount of anger can be inferred,3
838,2017-En-10532,@BigBrother__USA she is just jealous and a cry baby!  #gladsheisgone #crybaby,anger,1: low amount of anger can be inferred,1
885,2017-En-11551,@MartinClouseau - as CEO of a charity you could reasonably expect @eduardo_LACS not to attempt to crudely inflame tensions.,anger,2: moderate amount of anger can be inferred,2
884,2017-En-10472,@AudreyKare i'm like half expecting some rabid troll to come into my mentions accusing me of being a csa apologist or something lmao,anger,2: moderate amount of anger can be inferred,2
7,2018-En-01552,sick of this shit. #mad #angry. Rowan Atkinson Is Not Dead. Just A Bloody Online Hoax😡😡😡😡🤬🤬🤬🤬,anger,3: high amount of anger can be inferred,3
92,2017-En-10527,"@thomeagle Just to help maintain and boost our status as a world class centre for education, culture and tolerance. #outrage",anger,1: low amount of anger can be inferred,1
1566,2017-En-10381,don't provoke me after letting me down !,anger,2: moderate amount of anger can be inferred,2
270,2017-En-10593,Some bloke on the train who's obviously trying to provoke West Ham fans by loudly slagging off the stadium to his mate on the phone,anger,1: low amount of anger can be inferred,1
1417,2017-En-10485,And she got all angry telling me 'but what would be doing a 40 year old guy looking for a girl like you' and I felt ,anger,1: low amount of anger can be inferred,1
1529,2017-En-10585,"@donna_bellav @SoniaRayS @gig_aholic He looks especially lovely. Sadly, I do not *removes potentially indignant Mr D from convo*",anger,1: low amount of anger can be inferred,1
395,2017-En-10701,@notquitefrodo @dominictarason I remember TAs in the gamedev program said he had temper tantrums in class all the time lol,anger,0: no anger can be inferred,0
509,2017-En-10175,Forgot to eat dinner and now I'm furious with everything and everyone,anger,3: high amount of anger can be inferred,3
1235,2017-En-10706,"{Strong hands moving to firmly grope each of @WhimsicallyWild's thighs, squeezing as her digging nails extract a growl from me.}",anger,0: no anger can be inferred,0
1232,2017-En-11513,bows are world of tank creats rubberbath sting weeks of,anger,0: no anger can be inferred,0
1314,2017-En-10740,I love when @pinksaltwarrior angry tweets bc it makes me laugh but also hate it bc it makes me miss her more,anger,0: no anger can be inferred,0
148,2017-En-10839,"Grateful for all the hungry people in my life! Hungry to learn, change, grow, help, etc - not sure anybody has it better! #relentless",anger,0: no anger can be inferred,0
283,2017-En-11347,@RiveraJose39 happy birthday to my seed‼️‼️‼️ #renewtherivalry #imyourdaddy #cantbeatme  #tater,anger,0: no anger can be inferred,0
631,2017-En-11249,So excited to watch @RuPaulsDragRace #allstars \n#RuPaul #revenge,anger,0: no anger can be inferred,0
1394,2017-En-10960,"The animosity toward Hillary comes from conspiracy theories and perception, the animosity toward Trump is based on what he says and does.",anger,0: no anger can be inferred,0
891,2017-En-10633,@warFarePower dip it in boiling water,anger,1: low amount of anger can be inferred,1
1673,2017-En-10281,Have wee pop socks on and they KEEP FALLING OFF INSIDE MY SHOES ,anger,2: moderate amount of anger can be inferred,2
333,2017-En-11592,You boys dint know the game am I the game... life after death... better chose and know who side you on before my wrath does come upon us😤😤😤,anger,2: moderate amount of anger can be inferred,2
101,2017-En-10653,"@sippycoups if it hurts too much to eat, i read somewhere that marshmallows are good bc they are soft and don't irritate",anger,0: no anger can be inferred,0
338,2018-En-00749,#anxious don't know why ................. #worry 😶 slowly going #mad hahahahahahahahaha,anger,1: low amount of anger can be inferred,1
1487,2017-En-40604,"@UltimateBoxer My heart because you left me for so long again\n\n*slight pout but it turned to a smile*\n\nheheh just kidding, no I'm fine-",anger,1: low amount of anger can be inferred,1
265,2018-En-00076,@1ncamera @Weehugs @DavidYoungPA @PA Stupidity is part of their proud cultural identity. 😠,anger,3: high amount of anger can be inferred,3
824,2017-En-10339,@Thebeast_ufc what happened to the suicide tweet it was a joke obviously how could that offend anyone?🤔,anger,2: moderate amount of anger can be inferred,2
833,2017-En-10499,streets of rage 2 was hard to find for a while and then Itunes stepped in and the guys doing the vinyl \nmade it so simple,anger,1: low amount of anger can be inferred,1
1639,2017-En-11247,Someone throw a snap dance party for LO. Rest Up big Homie 🙏🏾,anger,0: no anger can be inferred,0
1351,2017-En-10872,"Is it me, or is Ding wearing the look of a man who's just found his arch enemy in bed with his missus? #angryman ",anger,2: moderate amount of anger can be inferred,2
130,2017-En-11348,@RiveraJose39 happy birthday to my seed‼️‼️‼️ #renewtherivalry #imyourdaddy #cantbeatme #madden #tater,anger,0: no anger can be inferred,0
1104,2017-En-10059,@JrDingy96 Ikr people still got a grudge against him for no reason like wtf?!,anger,3: high amount of anger can be inferred,3
742,2017-En-11505,@Markk1872  Red heads are more fiery.,anger,0: no anger can be inferred,0
1558,2017-En-10857,@ZubairSabirPTI  pls dont insult the word 'Molna',anger,2: moderate amount of anger can be inferred,2
922,2017-En-11064,troubled soul don't loose your heart 'cause joy and peace he brings and the beauty that's in store outweighs the hurt of life's sting.,anger,0: no anger can be inferred,0
748,2017-En-10868,@DailyMirror i love how theres no outrage that it's a white man but if it was a black man them BLM would be all over it regardless of reason,anger,3: high amount of anger can be inferred,3
914,2017-En-10676,"Nurse practitioner: 'you look pretty bad. No offense of course.'  \n\nThank you, that really added that spark of positivity I needed today.",anger,1: low amount of anger can be inferred,1
345,2018-En-01758,@Chawndi @YouTube can i ask im trying to pout a code on csgo roll i cant when i pout the code its red color.. help pls,anger,1: low amount of anger can be inferred,1
13,2018-En-04326,#DamilolaOurLovedBoy So upsetting 😢😢. Why do people want to hurt others! Such a cruel world we live in #heartbreaking,anger,2: moderate amount of anger can be inferred,2
112,2017-En-10368,#Hudcomedy #AdamRowe  #insult Slutfaceshlongnugget,anger,2: moderate amount of anger can be inferred,2
1622,2017-En-10493,I just don't understand why everyone is so #angry we all just want to live and thrive don't we?,anger,1: low amount of anger can be inferred,1
138,2017-En-10775,I wish the next madden has a story mode too. Just like Fifa 17 ,anger,0: no anger can be inferred,0
502,2017-En-11345,@Dak2future decorations are up all over Jersey already ,anger,0: no anger can be inferred,0
41,2017-En-11121,We're going to get City in the next round for a revenge.,anger,1: low amount of anger can be inferred,1
916,2017-En-10182,@canada4trumpnow @donlemon he has BAD TEMPERAMENT #tantrums #HissyFits,anger,3: high amount of anger can be inferred,3
813,2017-En-10975,At work yesterday some old cunt couple told me their coffees were cold and wanted a refund so i put my finger in it front of them angrily,anger,3: high amount of anger can be inferred,3
779,2017-En-10466,@danrafaelespn no Tyson fury beat the man who been at top for years Danny Garcia should be above Bradley pacquaio frampton,anger,2: moderate amount of anger can be inferred,2
205,2017-En-11540,"I either look like a raging bitch, or I'm obnoxiously laughing at something not that funny. I don't think there's any middle ground.",anger,2: moderate amount of anger can be inferred,2
1646,2017-En-41180,(whisper) I cannot frown.,anger,0: no anger can be inferred,0
276,2017-En-11279,@AmericanAir I am irate at you check-in system. I have tried to checkin all day and it wouldn't let me do it because I had no seat assigned,anger,3: high amount of anger can be inferred,3
344,2017-En-11474,@BitchestheCat Look at those teef! ,anger,1: low amount of anger can be inferred,1
240,2017-En-11543,@RossKemp watching on +1. I would have been straight out of there with the guy who was getting irate! #ExtremeWorld,anger,2: moderate amount of anger can be inferred,2
457,2017-En-11606,@tommyrosen @InTheRoomsCEO @cate_baily Always so happy to support you brother. Keep that fire burning &lt;3,anger,0: no anger can be inferred,0
863,2017-En-10547,"I think Paul is what's bitter, not the pastry",anger,2: moderate amount of anger can be inferred,2
957,2017-En-11645,He who is affected by an insult is infected by it.,anger,1: low amount of anger can be inferred,1
215,2017-En-10505,Egyptian officials expressed frustration and outrage over the Obama/Hillary administration’s support of the Muslim Brotherhood,anger,2: moderate amount of anger can be inferred,2
258,2018-En-02180,Just paid out my arsehole for a couple of New Found Glory tickets but it's gonna be a GREAT start to my birthday weekend 👊,anger,0: no anger can be inferred,0
1421,2017-En-10988,If i could just get my line to block!  #germantownbroncos #lilleague #popwarner #Broncos #usafootball #offense #lineman,anger,2: moderate amount of anger can be inferred,2
557,2017-En-10177,"@sebbyD27850 both are nonsensical. If there's injustice against blacks, why add to it by destroying black property. It's misdirected anger",anger,3: high amount of anger can be inferred,3
1609,2017-En-11053,"@JoeShennan Meanwhile @JoshuaMurrayBM and I are getting a 7.40am train. I hope you really, really enjoy that hotel, Shennan. #fuming",anger,2: moderate amount of anger can be inferred,2
1325,2017-En-10571,@alyssasimpson21 I gave up KENDRICK LAMAR to eat barbecue with him. ,anger,1: low amount of anger can be inferred,1
1067,2017-En-10388,Imagine the twitter fume if Corbyn loses the election and then Smith leads Labour to a worse result than suggested under Corbyn.. Imagine??,anger,2: moderate amount of anger can be inferred,2
344,2018-En-02727,Each and every time I log on to that website to view the Lindsey Vonn pics I am #saddened by the courseness of our culture.,anger,2: moderate amount of anger can be inferred,2
765,2017-En-11566,"James: no 500k, no 50k, no 25k, no 10k. You fucked up. #bb18  #shouldofVotedforNicole",anger,3: high amount of anger can be inferred,3
1576,2017-En-11498,Fucking hell. Rush for the damn train also no use. Fucking 4min wait. Still sweating. #rage #smrtruinslives,anger,3: high amount of anger can be inferred,3
338,2017-En-10694,Asian Tiger #Mosquitoes are so relentless. More aggressive than the kind I dealt w/as a kid.,anger,0: no anger can be inferred,0
256,2018-En-04082,"Leviticus 19:14\nYou shall not curse the #deaf or put a stumbling #block before the #blind, but you shall #fear your #God: I am the [1/2]",anger,0: no anger can be inferred,0
371,2017-En-11049,"— Self-hatred gives rise to fury, fury to the desire for self-change.",anger,1: low amount of anger can be inferred,1
209,2018-En-02214,"When I think about Yondu &amp; his crew, Rocket, &amp; Groot doing 700 jumps to Ego planet, I start laughing.",anger,0: no anger can be inferred,0
178,2017-En-41283,"@ChrisWarcraft species cf. Don Jr. refugees/Skittles.know he likes his snacks,but even @gop frown on talking about eating humans #lizardscum",anger,1: low amount of anger can be inferred,1
1318,2017-En-11149,Imagine being bitter when your bias is dating &amp; sending threats to their partner. Like why? That's nasty. And they don't even know you exist,anger,2: moderate amount of anger can be inferred,2
259,2018-En-03803,@UNESCO Remember not to spread #hatred and #fakenews on the internet. Do not abuse #Hashtag10 for spreading #ArabNationalism!,anger,2: moderate amount of anger can be inferred,2
1337,2017-En-10192,Not giving a fuck is better than revenge.,anger,3: high amount of anger can be inferred,3
