,ID,SentimentText,Affect Dimension,Intensity Class,Sentiment
579,2017-En-30564,"My two older boys were elated, my toddler was terrified. I have pics of his poor little face peeping through the hole in the basket.",joy,0: no joy can be inferred,0
708,2017-En-30650,@niceoneWern @Alotta_Pain the gleesome threesome,joy,0: no joy can be inferred,0
165,2017-En-31439,The irony and hilarity of making Taylor Lautner super cold all the time is not lost on me. God I missed this show 😂#ScreamQueens,joy,3: high amount of joy can be inferred,2
301,2017-En-30085,@TheMandyMoore You are beyond wonderful.  Your singing prowess is phenomenal but damn... I'm just elated to watch you act again. #ThisIsUs 🤗,joy,3: high amount of joy can be inferred,2
811,2017-En-30125,"I am a simple human being who just really loves @aliciakeys like truly, madly, deeply rejoicing in her existence, class and queendom",joy,3: high amount of joy can be inferred,2
44,2017-En-30120,@clonmacart I'm beaming with glee.,joy,3: high amount of joy can be inferred,2
762,2017-En-31324,Pain in both your hips during squats is a sign of youthfulness and being spry right? 🤐🤐🤐🤐,joy,0: no joy can be inferred,0
16,2017-En-31108,"#happiness #recipe: an open mind, #laughter, a kind #heart &amp; ",joy,2: moderate amount of joy can be inferred,1
487,2017-En-30365,@bodwell_james did it not just enliven your soul,joy,1: low amount of joy can be inferred,1
9,2017-En-31529,@simmy_hanley @Schrise also a ,joy,0: no joy can be inferred,0
1473,2017-En-30050,Thank you @twitter for the balloons today. #smile #goodday #48,joy,3: high amount of joy can be inferred,2
726,2017-En-30582,"Cover it up with a smile, maybe it'll get better",joy,0: no joy can be inferred,0
471,2017-En-30005,"Today I reached 1000 subscribers on YT!! , #goodday, #thankful",joy,3: high amount of joy can be inferred,2
903,2017-En-30233,A hearty welcome to those who followed me.,joy,2: moderate amount of joy can be inferred,1
1181,2017-En-31585,@WuffinArts :c You have my most heartfelt condolences. I'm glad it passed with levity and love in it's heart.,joy,0: no joy can be inferred,0
766,2017-En-30293,Do what makes you successful and #happy now and forever,joy,2: moderate amount of joy can be inferred,1
289,2018-En-03230,"It is a #great start for #beginners to jump into auto #trading. PROFITABLE FX EA will give you full support, manuals &amp; Team Viewer support.",joy,1: low amount of joy can be inferred,1
20,2018-En-03033,#wtf what a #wonderful idea \nyou've all bought your tweets and likes that's pretty pointless for Me #bye #bye #Twat,joy,0: no joy can be inferred,0
79,2017-En-30771,@__Dayo yall dont feel bad.. you are rejoicing... it is what itnis... its always #ColtsNation even when we have 6th string DBs playing 😔😔,joy,0: no joy can be inferred,0
319,2017-En-30530,Now I'm back at @wxpnfm and am elated to record @mannequinpussy fucking shit up in our studio this evening.,joy,1: low amount of joy can be inferred,1
445,2017-En-31531,@SomeonesAnIdiot @Sean10Lynagh  due to hearty lawsuit NASCAR will raise beer prices $0.07 to accommodate for losses.,joy,0: no joy can be inferred,0
118,2018-En-02237,"'You're here to feed me. I won't die of starvation,' he said, slightly smiling. I frowned. Panira. Kainis.",joy,0: no joy can be inferred,0
140,2018-En-01717,Literally work almost everyday can't wait to start my PT #blessed 🙏💙,joy,2: moderate amount of joy can be inferred,1
1146,2017-En-30186,It's Thursday which means it's Grey's day #TGIT ,joy,2: moderate amount of joy can be inferred,1
201,2018-En-00182,"My edit, not my photos #SPNFamily #SamWinchester #JaredPadalecki  #lips #tease",joy,0: no joy can be inferred,0
39,2017-En-30621,Pinterest one dessert... Next thing you know your pinning how to make 27 different visually pleasing mouth watering never gonna make sweets.,joy,0: no joy can be inferred,0
567,2017-En-30662,which always leads to the kind of hilarity average people will never experience - especially during breakups.,joy,0: no joy can be inferred,0
1577,2017-En-30742,$SRPT Why would Etep patients &amp; Mom's advocate for a drug if it did not work? Anyone listen to the Etep MD's @ Adcomm.. all were elated.,joy,0: no joy can be inferred,0
427,2017-En-30720,Light of day per heyday popularization backfire cinematography: XUcQb,joy,0: no joy can be inferred,0
1354,2017-En-30953,I just want to let everyone out there know you are wonderful people! #beyourself #happy #cheerful #late-night #compliment #behappy,joy,3: high amount of joy can be inferred,2
1549,2017-En-30105,"North America vs Sweden is the most exhilarating hockey I've ever watched 😅 wow , mackinonns mitts are silky #TeamNA #WCH2016",joy,3: high amount of joy can be inferred,2
169,2018-En-02356,Wow @BrockLesnar you're #awesome man! #FatalsWay #SummerSlam #WWE #wrestling #champ,joy,2: moderate amount of joy can be inferred,1
341,2017-En-30503,"I think what 2016 to really needs to round it out is a @cthulhu4america vs @smod2016 twitter debate. End on something joyful, ya know?.",joy,1: low amount of joy can be inferred,1
1204,2017-En-30079,Had a great time at Skywalkers open gym tonight! Come our every Wednesday from 7-8 in Hillsboro and train with us! #opengym  #tumbling,joy,3: high amount of joy can be inferred,2
331,2017-En-31072,@MariamVeiszadeh why sick. I am rejoicing that it is only half,joy,1: low amount of joy can be inferred,1
1169,2017-En-31392,@WildRoverTours Thank you for follow and its a good website you have and cheering with no hassle.,joy,3: high amount of joy can be inferred,2
1534,2017-En-30851,Heather that was #hilarious! @MsHeatherBates @pattonoswalt @chrishansen #AnthonyWeiner #15gets20 #NYC,joy,3: high amount of joy can be inferred,2
1022,2017-En-30592,@GNRailUK There's gonna be street parties when you lot leave. Spontaneous rejoicing. Clowns.,joy,0: no joy can be inferred,0
1298,2017-En-31613,It was very hard to stifle my laughter after I overheard this comment. It really is amazing in the worst ways.,joy,2: moderate amount of joy can be inferred,1
1483,2017-En-30018,@TheMandyMoore You are beyond wonderful.  Your singing prowess is phenomenal but damn... I'm just elated to watch you act again. #ThisIsUs 珞,joy,3: high amount of joy can be inferred,2
1277,2017-En-30061,"By the way, I'm wearing the smile you gave me today. \n #you #me ",joy,3: high amount of joy can be inferred,2
748,2017-En-30366,A 'non-permissive environment' is also called a 'battleground' - #MilSpeak #hilarious,joy,1: low amount of joy can be inferred,1
934,2017-En-30758,I truly believe in my heart right now that Satan is rejoicing because we are all against one another,joy,0: no joy can be inferred,0
1517,2017-En-30098,@airvistara as always it was indeed a wonderful experience flying with you guys today #bestinbusiness  #happyme,joy,3: high amount of joy can be inferred,2
629,2017-En-31061,Be content .... Life is too short. ,joy,0: no joy can be inferred,0
1202,2017-En-31569,@priny_baby happppy happppyyyyyy happppppyyyyy haaapppyyyy birthday best friend!! Love you lots 💖💖💖💖💖💖💖🎉🎊 #chapter22 #bdaygirl #happy #love,joy,3: high amount of joy can be inferred,2
126,2017-En-30305,promise of restoration to the nation of israel...'everywhere you look blessing '..barns/wine overflow.Everything beautiful  #do_u_see,joy,2: moderate amount of joy can be inferred,1
342,2017-En-31464,Why would Enrique sub off busquet? #hilarious,joy,2: moderate amount of joy can be inferred,1
605,2017-En-30149,#ukedchat A4 Just go outside (or to the gym hall) and play! \n #education  #learning,joy,3: high amount of joy can be inferred,2
1296,2017-En-30900,@GigaFag @pipertownsend_ snapchat new would beg to differ ,joy,0: no joy can be inferred,0
89,2017-En-31263,"Ok, it seems there is still hope in BSNL 🙂\nNow, BB speed is ok 🙂\nBut I won't thank and elate much lest it be gone again like before 😐🙂",joy,0: no joy can be inferred,0
176,2018-En-00405,Media is so focused on bad news that we forget how much more great/good things happen daily. #Thinkpositive #goodnews #optimism #goodmorning,joy,1: low amount of joy can be inferred,1
486,2017-En-31064,I'm so excited to see Nat tonight 😍😍.. And how happy and cheery she is! &amp; then I'm even more excited for her to get on social media 😍 #BB18,joy,3: high amount of joy can be inferred,2
965,2017-En-30528,"Turkish exhilaration: for a 30% shade off irruptive russian visitors this twelvemonth, gobbler is nephalism so...",joy,1: low amount of joy can be inferred,1
262,2018-En-01835,"@chrisyour Don't be sad, ultimately it's apparently not supported completely but mostly working :-)",joy,1: low amount of joy can be inferred,1
187,2017-En-30452,*ZETH voice*: Hit The Target \n (holds up upside down cheering towel),joy,1: low amount of joy can be inferred,1
277,2017-En-31193,I'm always smiling so that's why I'm always happy 😂,joy,3: high amount of joy can be inferred,2
291,2017-En-30584,@FoRDaYS14 😳 chewing what? #smile #arcdental #turlock,joy,0: no joy can be inferred,0
851,2017-En-31567,@indermethil True. We were rejoicing the fact that we signed a quality young CB but we need one more at least. @MarcBartra ? mebbe :P,joy,0: no joy can be inferred,0
913,2017-En-31135,Skiving #Freshers2016 for a me day! #nails #sunbeds and #gym 😉💜👑 #priorities #student #studentnurse #pampered #happy,joy,3: high amount of joy can be inferred,2
148,2018-En-03818,Yesterday is gone thats an old song the new song is live 4 today and get #pizza #live #love #laugh #WednesdayWisdom #follow @THELYRICALB 🍕,joy,1: low amount of joy can be inferred,1
1124,2017-En-30574,When your rewatching glee and break down in tears all over again. 😭😢 #glee,joy,0: no joy can be inferred,0
160,2018-En-01890,The moon tonight 😮 #beautiful,joy,2: moderate amount of joy can be inferred,1
162,2017-En-30766,"categ than GEN &amp;OBC it cost only 100 or nill .i am not against the reservation and i support it,sir minimize the fees #bright fut @PMOIndia",joy,0: no joy can be inferred,0
1411,2017-En-30538,i started glee from the beginning n i'm crying they were such babies i love my children,joy,1: low amount of joy can be inferred,1
636,2017-En-31124,"Eve, Izzy, and Paige cheerfully sing songs together.",joy,2: moderate amount of joy can be inferred,1
1441,2017-En-31343,Let go of the need to need. And find your own joyous path through the richness that extends in every direction.,joy,0: no joy can be inferred,0
750,2017-En-30439,Watch this amazing live.ly broadcast by @matt.boss #lively #musicallyjh,joy,1: low amount of joy can be inferred,1
799,2017-En-30702,Fee otherwise tricks: palm oil delegation mt jaunty resident: TZxCHLdAQ,joy,0: no joy can be inferred,0
1344,2017-En-30360,Not untill today has anyone ever said to me they remember what I had on over 7 years ago when they met me n liked me since #cutealert ,joy,1: low amount of joy can be inferred,1
86,2018-En-03411,@OxandCart_UK @jamieoliver I made it too  #quickandeasyfood,joy,1: low amount of joy can be inferred,1
84,2017-En-30749,f breezy,joy,0: no joy can be inferred,0
669,2017-En-30938,Drawing mini-comics is joyful; folding mini-comics is meditative and relaxing. I think I need to do them for more than just Halloween...,joy,2: moderate amount of joy can be inferred,1
46,2018-En-01060,My @LDNOverground train is announcing absolutely everything overground station on the network #giggle,joy,1: low amount of joy can be inferred,1
633,2017-En-31448,"Be happy not because everything is good, but because you can see the good side of everything. #optimism",joy,1: low amount of joy can be inferred,1
13,2017-En-31258,Evening all. Don't forget it's #RobinHoodHour TONIGHT 🏹\n\n#bizitalk #bizhour #southyorkshire #MansfieldHour #chirp #sheffieldHour #NottsHour,joy,1: low amount of joy can be inferred,1
1029,2017-En-31261,Every Wednesday I like to visit the inmates at Arkham. Deliver a fruit basket. And a cheery bouquet of enhanced interrogation.,joy,1: low amount of joy can be inferred,1
209,2017-En-31425,@URClassless I think that yawning actor died of a drug overdose. ,joy,0: no joy can be inferred,0
411,2017-En-31590,I got so much fan's on here! Y'all and vixx keep me smiling ❤❤❤,joy,3: high amount of joy can be inferred,2
1150,2017-En-30430,Watch this amazing live.ly broadcast by @broitzmax  #musically,joy,1: low amount of joy can be inferred,1
612,2017-En-31307,@Tweetermeyer The animated version was better,joy,0: no joy can be inferred,0
199,2018-En-00169,Can't wait to take family pictures 😩💜💜 just so excited to start doing fun things with my babies 👨‍👩‍👧,joy,3: high amount of joy can be inferred,2
1417,2017-En-31309,"Well stock finished &amp; listed, living room moved around, new editing done &amp; fitted in a visit to the in-laws. #productivityatitsfinest #happy",joy,3: high amount of joy can be inferred,2
864,2017-En-30983,"I'm moving this weekend &amp; my sugar daddy will replace it so, it is what it is. Niggas still happy.",joy,1: low amount of joy can be inferred,1
284,2018-En-00428,@mrjamesob @LBC 😂 snowflake random such a funny man never a dull moment brilliant,joy,2: moderate amount of joy can be inferred,1
39,2018-En-01198,I was having a #BadDay and i went on #YouTube and watched @domoandcrissy reaction to old pics. #Thanks #ladies for the #laughs,joy,2: moderate amount of joy can be inferred,1
367,2017-En-30137,Be #happy. Be #bright. Be YOU :) #identity #TimelessTips #friendship #family #forest #water #family #TrueLove #God #RoadSoFar #you #LifeTrip,joy,3: high amount of joy can be inferred,2
1601,2017-En-30437,Watch this amazing live.ly broadcast by @brooks_swaggysquad #lively #musically,joy,1: low amount of joy can be inferred,1
313,2017-En-30421,"Yahweh your God is among you, a warrior who saves. He will rejoice over you with gladness.",joy,1: low amount of joy can be inferred,1
1593,2017-En-30658,I wish there were unlimited glee episodes:( so I could watch them forever. #gleegoodbye,joy,0: no joy can be inferred,0
1422,2017-En-30020,@JoshNoneYaBiz I love parody accounts! Well done. Vote for #Trump. #lol #hilarious,joy,3: high amount of joy can be inferred,2
906,2017-En-30224,Watch this amazing live.ly broadcast by @iamjustinburke #lively #musically,joy,2: moderate amount of joy can be inferred,1
552,2017-En-30145,"“Be #positive, #cheerful, #grateful and expectant.” @NightingaleEarl  #Success #Leadership",joy,3: high amount of joy can be inferred,2
65,2017-En-30769,@govph I would like to know about the source of The President's optimism about running the country. I wonder if he can answer my curiosity.,joy,0: no joy can be inferred,0
1107,2017-En-31192,Come and join in with #cakeclubhour tomorrow afternoon from 3pm! #bizhour ,joy,1: low amount of joy can be inferred,1
198,2018-En-01863,@NisaLocally @CocaCola_GB thanks love share a coke and holiday with my family  #smile for a chance to #Win :),joy,2: moderate amount of joy can be inferred,1
671,2017-En-30853,@GameGrumps THANK YOU SO MUCH FOR COMING TO DETROIT I'm going to sob joyful rainbows now brb,joy,3: high amount of joy can be inferred,2
359,2017-En-30622,I'm worried someday I'll be yelling at my kids and they'll be confused about if or not I'm being serious 😭😭😭\n\nI'm too damn playful,joy,0: no joy can be inferred,0
949,2017-En-30019,"@luckiiCHARM_ Luckii, I'm changing in so many ways bc of Him!! It's a scary but joyful feeling, making me so strong.",joy,3: high amount of joy can be inferred,2
616,2017-En-31540,Treat joy and laughter as a form of worship and spiritual warfare! #laughter #live #victory #worship,joy,2: moderate amount of joy can be inferred,1
283,2018-En-02737,@mashable For some reason this has filled me with delight. See Auntie laugh.,joy,3: high amount of joy can be inferred,2
369,2017-En-30698,"Meanwhile, the so-called M’s fans sit there knitting or sleeping not sure which but they certainly aren’t cheering like the other teams fans",joy,0: no joy can be inferred,0
598,2017-En-31603,#Sports Top seed Johnson chases double delight at Tour Championship,joy,1: low amount of joy can be inferred,1
1080,2017-En-31399,in love with @BarberCeleste  insta!!!... ,joy,3: high amount of joy can be inferred,2
35,2017-En-31272,@MaureenKamash that's a good question. I really don't know. I am slowly losing my optimism,joy,0: no joy can be inferred,0
1051,2017-En-31549,"Beings in my physical reality are my reflection, so me being always joyful extends to their lives.",joy,1: low amount of joy can be inferred,1
623,2017-En-31430,"Look at us, smiling in the photograph♪ You can see the secrets behind the fake smiles♪ (*・ω・*) (©FACT「a fact of life」)",joy,1: low amount of joy can be inferred,1
1541,2017-En-30076,"Indian time it's already ur birthday @akshaymarwah22. Have a stupendous birthday. Wish you more success, laughter and lots of love. Hugs. x",joy,3: high amount of joy can be inferred,2
103,2018-En-03357,Mood : Happy 🙂 #blessing,joy,3: high amount of joy can be inferred,2
577,2017-En-30614,#hate going to the doctor on so many levels but least I can go sleep with a #smile just watched #Dwight on live nation,joy,0: no joy can be inferred,0
1099,2017-En-30147,@Norn_IronMaiden @forest_fr1ends It's hilarious,joy,3: high amount of joy can be inferred,2
244,2017-En-30368,@sportinglifecan I keep a down vest or sweater in my pack year round! Helps on chilly mornings or breezy mountain tops! #mysportinglife,joy,1: low amount of joy can be inferred,1
1393,2017-En-30987,@Author_LB Awesome. My 9 yr old grandson runs cross country. No Simon Whitfield but still a lot of fun cheering him on.,joy,3: high amount of joy can be inferred,2
1380,2017-En-30670,Watch this amazing live.ly broadcast by @haythatjamile8 #lively #musically,joy,0: no joy can be inferred,0
525,2017-En-30898,@r0Ils ppl get triggered over u smiling they're irrelevant,joy,0: no joy can be inferred,0
912,2017-En-31479,#Appreciate what you have &amp; enjoy your life. \nUse your #smile 😃 to help others use theirs. ☺️,joy,2: moderate amount of joy can be inferred,1
29,2017-En-31403,"it's not the most comforting &amp; jubilant place to be, but I do find joy in doing what's best for me and being passionate abt company I keep.",joy,1: low amount of joy can be inferred,1
582,2017-En-30837,"...at your age, the heyday in the blood is tame...' @TheArtofCharm #shakespeareaninsults #hamlet #elizabethan #williamshakespeare",joy,0: no joy can be inferred,0
69,2017-En-31545,The people that call in to POV on KX4 make my night. #hilarious,joy,3: high amount of joy can be inferred,2
408,2017-En-30427,I wish there was a #glee version of @ShawnMendes Stitches. @GLEEonFOX #gleekforever,joy,1: low amount of joy can be inferred,1
1035,2017-En-31480,"@shawnstockman This would be hilarious, if it weren't so frighteningly on point. It's gone from a few bad apples to a national disgrace.",joy,0: no joy can be inferred,0
523,2017-En-30997,🎉 It is time for a most joyous celebration! 🎉,joy,3: high amount of joy can be inferred,2
544,2017-En-31183,@rheafraserx took them an awfy long time to spot their goal was disallowed ☺️ ,joy,0: no joy can be inferred,0
7,2017-En-31315,"As I remember and reflect on Reginald Denny on a night much like this (like #Charlotte) I think to myself, the gun lobby must be rejoicing.",joy,1: low amount of joy can be inferred,1
646,2017-En-31226,Loving @Speechless_ABC so far. Just hilarious and @driverminnie is wonderful. #hilarious #Bravo 👏🏻👏🏻,joy,3: high amount of joy can be inferred,2
1131,2017-En-30025,@itsyourgirl_Z happy birthday :) have a blessed day love from Toronto :) #bday ,joy,3: high amount of joy can be inferred,2
144,2017-En-30605,"Athenian: When mirth is the order of the day, he ought to be honoured most who gives most mirth to the greatest number (Laws)",joy,0: no joy can be inferred,0
970,2017-En-30165,A joyous first webiversary/web mitzvah to Smithsonian's @WeiPoints!! @brianwolly @jackie_mansky @bethpylieberman @bilbo @mazeltov,joy,2: moderate amount of joy can be inferred,1
1149,2017-En-31030,I'm ever so cheerful,joy,3: high amount of joy can be inferred,2
285,2018-En-01326,"Just got a gift via this cool virtual assistant @TryEvaBot. Wanna experience? Let me know, I can send you a gift🎁  #magical #delightful 😊",joy,2: moderate amount of joy can be inferred,1
1510,2017-En-31166,"@WhoIsThisCaleb you could leap to your feet dramatically, plant one foot on the seat of your chair, and let out that jaunty tune!",joy,2: moderate amount of joy can be inferred,1
447,2017-En-30198,"#personaldevelopment\n\nToday is a gift, that's why it's called the present... #happiness #optimism #entrepreneur #personaldevelopment …",joy,2: moderate amount of joy can be inferred,1
822,2017-En-30633,@fillegrossiere @PeasParsley @tombrodude bobs burgers is an animated show. Maybe Bob looks like him. They would cast him based on voice too,joy,0: no joy can be inferred,0
1297,2017-En-30435,"Quote_Soup: Be happy not because everything is good, but because you can see the good side of everything. ",joy,1: low amount of joy can be inferred,1
81,2018-En-00088,Thanks for following me on Twitter. What would you like to see? #funny #happy thefactably,joy,2: moderate amount of joy can be inferred,1
424,2017-En-30021,"When you wake up from a dream laughing at something stupid, and that makes you laugh more #hilarious",joy,3: high amount of joy can be inferred,2
1270,2017-En-31254,@Elliot_Eastwick just play rappers delight and have a 15 minute kip,joy,0: no joy can be inferred,0
930,2017-En-30261,@safaridjh but it's so aesthetically pleasing omg,joy,2: moderate amount of joy can be inferred,1
282,2017-En-30084,@Nick_Offerman I'll be there!! Can't wait for all the !,joy,3: high amount of joy can be inferred,2
136,2018-En-00321,@candycmarketing What happens if you don't want to watch this 'content'? Can't vote then 😆,joy,1: low amount of joy can be inferred,1
1537,2017-En-30977,It's all about #redwine and #glee,joy,1: low amount of joy can be inferred,1
1215,2017-En-30663,HMS Pinafore' time.\n\nI need some mirth.,joy,0: no joy can be inferred,0
990,2017-En-30260,"@my2k aaa Cam animated that, so proud of our boy",joy,2: moderate amount of joy can be inferred,1
132,2017-En-30935,#blackish always has me #rollin ,joy,2: moderate amount of joy can be inferred,1
479,2017-En-31571,Accept the challenges so that you can feel the exhilaration of victory. \n\n#MBMcLisse,joy,1: low amount of joy can be inferred,1
165,2018-En-01557,"@laurenwils0n_ Happy birthday gorg, have a good one 😘 x",joy,3: high amount of joy can be inferred,2
397,2017-En-31483,Happy Birthday shorty. Stay fine stay breezy stay wavy @daviistuart 😘,joy,2: moderate amount of joy can be inferred,1
1499,2017-En-31100,"@SeveChambers i'm elated, thank you for your help! can i apply to be verified?",joy,3: high amount of joy can be inferred,2
825,2017-En-30129,@LiamJamesVernon love the optimism!! BLUE MOON!,joy,3: high amount of joy can be inferred,2
193,2018-En-02186,An unchallenged present creates a complacent future. #TuesdayThought #selfimprovement #success #excitement,joy,1: low amount of joy can be inferred,1
55,2018-En-00823,Only halfway through #madeforlove by @AlissaNutting. But it's utterly #brilliant. #Reading it has me laughing out loud.,joy,3: high amount of joy can be inferred,2
502,2017-En-31062,"@npagliaro1 That's awesome!  p.s. ok, what are the odds of that, swapping neighborhoods? #hilarious",joy,3: high amount of joy can be inferred,2
1347,2017-En-31316,"@_aiseela\nHe will rejoice over you with gladness, \nHe will renew you with His love, \nHe will rejoice over you with singing.",joy,2: moderate amount of joy can be inferred,1
711,2017-En-30610,"@_haye_ optimism is he'll lose, that's actually a compromise :P",joy,0: no joy can be inferred,0
1360,2017-En-31404,"@BreezyWeekes hey breezy, you wanna give me some of that coffee you posted on your snap?? please",joy,0: no joy can be inferred,0
110,2017-En-30732,Val is far too cheery for my liking ✋🏻,joy,0: no joy can be inferred,0
1260,2017-En-30860,"@len_snart Mick nods. 'I would like that.' He went back to his food, smiling as he finished it.",joy,2: moderate amount of joy can be inferred,1
1615,2017-En-31027,"and I think some of our most spiritually weighty experiences came, counterintuitively and recognized in hindsight, in levity and daily grace",joy,1: low amount of joy can be inferred,1
804,2017-En-30744,.@POTUS Obama describes his temperament as 'steady &amp; on the buoyant side.',joy,0: no joy can be inferred,0
1303,2017-En-30709,@ryanwilson2015 That's why compatibility is key as it lowers hedonic volatility.,joy,0: no joy can be inferred,0
1512,2017-En-31350,Fun pizza night last night with the @PERFORMERS_COLL crew. What a gorgeous bunch of newbies ❤️ #lively #exciting 💪🏼,joy,3: high amount of joy can be inferred,2
152,2017-En-30110,"Always be #cheerful, #smile often make others happy, care for others, help who feel helpless and #vulnerable. Life feels good #leadership",joy,3: high amount of joy can be inferred,2
1595,2017-En-30691,Doesn't it just suck when you're so real to someone and try to exhilarate every ounce out of them to only see that they're not down,joy,0: no joy can be inferred,0
1614,2017-En-31270,@strictlysimilak something about English sparkling wine would be good. Or farmhouse cider. Or Italian cocktails. Thanks.,joy,0: no joy can be inferred,0
744,2017-En-31512,"I envy ice, at least if you give it warmth it melts #TaylorLautner #Twilight #hilarious #quote",joy,0: no joy can be inferred,0
1055,2017-En-30980,Take my kindness for weakness when you acting silly keeping it 100 ain't your forté  #ChrisBrown #TeamBreezy,joy,0: no joy can be inferred,0
32,2018-En-03149,It's a wonderful thing to be able to start your day with laughter.,joy,3: high amount of joy can be inferred,2
1233,2017-En-30006,"@Singaholic121 Good morning, love! Happy first day of fall. Let's make some awesome #autumnmemories #annabailey #laughter #smile",joy,3: high amount of joy can be inferred,2
434,2017-En-30979,"@tabstamlyn @lara_hunt1 I will, next time I'll make sure everything is sparkling clean",joy,0: no joy can be inferred,0
895,2017-En-31495,"After soul searching, I'd like to announce that I've chosen @chrissyteigen &amp; @nicolerichie to be my adopted sisters due to their hilarity",joy,2: moderate amount of joy can be inferred,1
1508,2017-En-31212,OMG NOL i love u so so much i love ur cheery face and hugs 😘😘😘 @CRAZYmac17,joy,3: high amount of joy can be inferred,2
685,2017-En-30207,@Nick_Offerman I'll be there!! Can't wait for all the #mirth!,joy,2: moderate amount of joy can be inferred,1
161,2018-En-00072,Conflicting scents in the house of cinnamon sponge cooling and tamarillo chutney cooking. #sweet #spicy #homemade #delicious,joy,1: low amount of joy can be inferred,1
17,2018-En-02789,@bloggerlinds wishing you joy in your day. #joy #happiness #empowerri,joy,3: high amount of joy can be inferred,2
530,2017-En-30013,My morning started off amazing!! Hopefully the whole day is going as i want it to go!\n #GreatDay ,joy,3: high amount of joy can be inferred,2
469,2017-En-31473,i swear people dont wanna see me happy like they will try to do anything to fuck up what i got going,joy,0: no joy can be inferred,0
742,2017-En-30963,Happy Birthday @Brooke56_56 #cheer #cheerchick #jeep #jeepgirl #IDriveAJeep #jeepjeep #Cheer,joy,3: high amount of joy can be inferred,2
393,2017-En-30100,I found #marmite in Australia. `:) #happy,joy,3: high amount of joy can be inferred,2
935,2017-En-31248,There's a certain hilarity in people angry at protests against the national anthem or the flag when these acts are covered by 1st Amendment.,joy,0: no joy can be inferred,0
664,2017-En-30138,"When you wake up from a dream laughing at something stupid, and that makes you laugh more ",joy,3: high amount of joy can be inferred,2
398,2017-En-30255,I'm so playful. lol I need somebody that'll joke with me all day long cause ill never get tired of it.,joy,2: moderate amount of joy can be inferred,1
1359,2017-En-30590,"@SloanTheOtaku Betelgeuse/Sloth was lively, dedicated and tenacious, Regulus/Greed is humbly content and Ley/Gluttony is starving hungry.",joy,0: no joy can be inferred,0
1130,2017-En-31517,Okay~ #deepbreathes ☺️ we can do this @sydneyswans 💪🏻🔴⚪️ #cheer #cheer &amp; see you on the other side peeps ❤️ #AFLCatsSwans #ProudlySydney,joy,3: high amount of joy can be inferred,2
217,2018-En-01334,Never regret anything that once made you smile :) \n #positive ,joy,2: moderate amount of joy can be inferred,1
1241,2017-En-31386,Good morning! Welcome the new day into your life and your heart #mindfulness #smile #zen,joy,3: high amount of joy can be inferred,2
508,2017-En-30413,"To insure good health: Eat lightly, breathe deeply, live moderately, cultivate cheerfulness, and maintain an interest in life.",joy,1: low amount of joy can be inferred,1
196,2018-En-01008,Bruhhh🙄why is Ar'mon so cute from @TheRealAandT . He just chill and ughhhhh😍😍😍😍. #attractive #whyamIsingle #Houston,joy,2: moderate amount of joy can be inferred,1
1276,2017-En-30739,"@blackeyed_susie They ain't going away, and I don't want to see them hurt; changing hearts/minds is really our only option, no? ",joy,0: no joy can be inferred,0
773,2017-En-30358,@BattleSmitten \n\nother begin telling a 'story' he realized that she was making an attempt at cheering him up. It was sweet of her and so ➤,joy,1: low amount of joy can be inferred,1
1504,2017-En-30559,"Had a coworker look at her phone and say, cheerfully, 'oh look, Kap's getting death threats now.' 🙄. Then she goes to say the 49ers are",joy,0: no joy can be inferred,0
941,2017-En-31447,"Be happy not because everything is good, but because you can see the good side of everything. ",joy,2: moderate amount of joy can be inferred,1
1007,2017-En-31126,The jovial laughter that Trump and his lackeys showed when Don King used the N word was a truly bizarre sight,joy,0: no joy can be inferred,0
356,2017-En-30969,Ever wake up and instantly feel happy?,joy,2: moderate amount of joy can be inferred,1
902,2017-En-31339,@FieldYates @MatthewBerryTMR @Stephania_ESPN @MikeClayNFL @FrankCaliendo goddamn...the 'celebrity' draft at the end was classic. ,joy,1: low amount of joy can be inferred,1
1350,2017-En-30354,"Quote_Soup: Be happy not because everything is good, but because you can see the good side of everything. #optimism",joy,1: low amount of joy can be inferred,1
1023,2017-En-30542,"You know, you're pro-actively playful. You want to press your boobs into my face, Tatenashi. I'm not saying no, though. =3",joy,0: no joy can be inferred,0
41,2017-En-30030,Retweeted GunnySmith93 (@Stephen21Smith):\n\nDays like today I am happy to be alive! #blessed #rejoice,joy,3: high amount of joy can be inferred,2
958,2017-En-30161,"Ooh #hygge, candles, jasmine tea &amp; #GBBO ",joy,3: high amount of joy can be inferred,2
231,2018-En-01512,Best horror Comedy movie of 2017 #AnandoBrahma @taapsee #SrinivasReddy . In 2nd half I got throat pain #toomuch #laughs,joy,2: moderate amount of joy can be inferred,1
190,2018-En-00851,@maritzabuys666 Looks wonderful!!!  Wish it was my cock tho!!!  😍,joy,2: moderate amount of joy can be inferred,1
888,2017-En-30976,"@NoorBazzi14 lowkey I want to go just to chirp Anna LOL but say hi to Atkins for me!! One of my favourite coaches, he's smart and caring",joy,2: moderate amount of joy can be inferred,1
1351,2017-En-31375,"Coworker: 'That happened to a friend of mine once, but with guns instead of babies.' #workplace ",joy,0: no joy can be inferred,0
634,2017-En-30131,@RealestCastiel just sitting close to him for an extended period of time was exhilarating because he's so beautiful and lively lol,joy,3: high amount of joy can be inferred,2
