,ID,SentimentText,Affect Dimension,Intensity Class,Sentiment
479,2017-En-40565,@m_giacchino will this be aired on radio or filmed? Lots of fans over the pond too! #wales #lost,sadness,0: no sadness can be inferred,0
436,2017-En-40132,@HutchinsonDave I don't know whether to despair or agitate for a cull.,sadness,3: high amount of sadness can be inferred,3
1423,2017-En-41047,I'm not the type to flee from adversity nor does it discourage me. I'll always stand strong in the paint,sadness,0: no sadness can be inferred,0
1099,2017-En-40396,"Literally had a guy (a some-would-say-successful guy) tell me 'this ship will sail' kay guy, first, you're working with a sub, last, it sunk",sadness,1: low amount of sadness can be inferred,1
352,2018-En-03823,@FFigureFBust How so? I've been thinking of getting it done and now you've given me a frighten.,sadness,2: moderate amount of sadness can be inferred,2
237,2017-En-40981,I don't care what shape the blues are in. \nWe owe them a fucking hiding. \nLong overdue on that front.,sadness,0: no sadness can be inferred,0
703,2017-En-40297,Think Val might be going this week. I'll have to take the rest of the week off work to mourn. I'm sure they'll understand. #GBBO,sadness,2: moderate amount of sadness can be inferred,2
170,2017-En-40119,"This room is rather dreary, but we endure what we must.",sadness,3: high amount of sadness can be inferred,3
336,2017-En-41434,"@kole_holland don't fret, there's another game on at 8 #staytuned",sadness,0: no sadness can be inferred,0
1148,2017-En-40737,"Honestly don't give af who wins out of us and pine, I'm just worried about getting drunk Saturday night😂",sadness,0: no sadness can be inferred,0
1144,2017-En-41030,Anybody know a good place to book a show in #Montreal on short but not super-short notice? #punkrock #postpunk #blues,sadness,0: no sadness can be inferred,0
198,2018-En-00559,"Africa has unique and tremendous problems with war, overpopulation, starvation and tribalism which makes moving Africa forward hard.",sadness,1: low amount of sadness can be inferred,1
119,2017-En-40233,@tgshepherdvan I'm not there yet. Hasn't sunk in yet. Rest up.,sadness,2: moderate amount of sadness can be inferred,2
344,2018-En-03941,Someone's nicked my lunch out the fridge at work!! Roast dinner as well! #fuming,sadness,2: moderate amount of sadness can be inferred,2
110,2017-En-40318,Trying to take what's lost and broken and make it right,sadness,2: moderate amount of sadness can be inferred,2
38,2018-En-00396,Same ☹,sadness,2: moderate amount of sadness can be inferred,2
391,2017-En-40585,In serious need of a nap,sadness,0: no sadness can be inferred,0
1145,2017-En-40378,"the waitress recognised me from last time i was in there moping, after my interview haha",sadness,1: low amount of sadness can be inferred,1
1471,2017-En-40121,Another grim &amp; compelling news report by @Nawalf on the blockade of aid to the starving in #Yemen #BBC #dosomethingpoliticans,sadness,3: high amount of sadness can be inferred,3
605,2017-En-41221,@RonBaker6694 I got a super speeder and lost my license for 6 months! 😩🔫,sadness,2: moderate amount of sadness can be inferred,2
1433,2017-En-40664,@markoheight @Cassie_OB we sound like vampires saying we wanna sink our teeth into the TT lads and their talents 😂😂😂😂😂😂,sadness,0: no sadness can be inferred,0
345,2017-En-41394,@BroggersM19 @Calum250284 He had been retired 20 minutes ago by most blues on here 😊,sadness,0: no sadness can be inferred,0
232,2018-En-02163,All this makeup is going on sale....\nBut I ain't got the funds. #heartbreaking,sadness,2: moderate amount of sadness can be inferred,2
58,2018-En-00806,#IfOnlyPeopleWould not exist. #humanity #life #ignorance #nature #mothernature #sad #disappointment #smh #personal #opinion #views #animals,sadness,2: moderate amount of sadness can be inferred,2
61,2017-En-40748,@VaunWilmott @PrisonBreak @PBWritersRoom linc the sink,sadness,0: no sadness can be inferred,0
243,2018-En-00492,"Too much caffeine, and I'm dyyyying. #jitters #shakes #paranoia #heartbeat1000 ☕💔",sadness,2: moderate amount of sadness can be inferred,2
638,2017-En-40174,@KatHeartwell some don't see the difference between courting and appealing to a women vs deception &amp; pressure it's depressing,sadness,2: moderate amount of sadness can be inferred,2
1133,2017-En-40007,my life in one word is depressing,sadness,3: high amount of sadness can be inferred,3
354,2018-En-04125,Lost my appetite for the past 5 days and I swear I already lost 3 pounds #depressing #at #least #i #will #be #skinny #for #pride #weekend,sadness,3: high amount of sadness can be inferred,3
1090,2017-En-41001,"@PriceSjrw5614 @Ren102e906 @slb42jcb @swoozyqyah THEN you do what you can and then BLOCK them, they're trying to discourage us",sadness,1: low amount of sadness can be inferred,1
196,2018-En-03367,Really don't want my mom to go back home 😢 😢 😢 😢 😢 😢 😢  #gutted #crying #miserable #why,sadness,3: high amount of sadness can be inferred,3
1303,2017-En-41130,"And btw... I really did stay in bed all day today. #depression I hate being lied to, fuck liars. -w-",sadness,3: high amount of sadness can be inferred,3
1023,2017-En-20020,"@Markgatiss I'm surrounded by those Trump voters. You're right, it is fucking terrifying. #redstate #despair",sadness,3: high amount of sadness can be inferred,3
1056,2017-En-40110,I have not nap for 3 days in a row I'm very unhappy rn,sadness,3: high amount of sadness can be inferred,3
7,2018-En-03750,and i shouldve cut them off the moment i started hurting myself over them :o,sadness,3: high amount of sadness can be inferred,3
462,2017-En-41027,I think learning classical or ancient Japanese might help me get myself permanently out of depression. I sometimes suffer from sudden,sadness,3: high amount of sadness can be inferred,3
386,2018-En-03360,Coulda sworn it was Interview With A Vampire. Hmmm......Mandela Effect anyone? \n#interviewwithavampire #annerice #books #horror #ilovevamps,sadness,0: no sadness can be inferred,0
392,2017-En-41212,I am more comfortable here at the Dove House than I was in my own home for 24 years. This is HOME &amp; I am very grateful. #dove #indy #sober,sadness,0: no sadness can be inferred,0
373,2018-En-02025,When did it all started? All these depression &amp; anxiety shits?All these suicide thoughts?All of these bad thoughts thts hugging me at night?,sadness,3: high amount of sadness can be inferred,3
510,2017-En-40356,"@AliceGoodman17 i dunno, I'm getting less of the spacious lovely autumnal melancholy from our present apocalypse",sadness,1: low amount of sadness can be inferred,1
609,2017-En-41107,Been sober for days lmao,sadness,0: no sadness can be inferred,0
270,2018-En-02908,"*on a lighter note*\nGG, Nkaissery &amp; Total Man? The rate at which Jubilee is losing these votes!! 😟",sadness,0: no sadness can be inferred,0
1168,2017-En-40945,@thixotropic No. Was so sudden. Hasn't sunk in yet. With Leo I knew it was coming.,sadness,2: moderate amount of sadness can be inferred,2
979,2017-En-41324,Honestly don't know why I'm so unhappy most of the time. I just want it all to stop :( #unhappy #depression #itnevergoes,sadness,3: high amount of sadness can be inferred,3
418,2017-En-40932,Go help the cause.@plantingaseed.net. #recovery  #sober #addiction,sadness,0: no sadness can be inferred,0
224,2017-En-40032,It's now September and we're still battling a situation that was said to be handled March of this year. @ATT this is unacceptable #unhappy,sadness,3: high amount of sadness can be inferred,3
711,2017-En-20126,Grim and despair feeling-I look at self and my family. Hubby fought 20+ years for this country. I've worked 20+ years for this govt--&gt;,sadness,3: high amount of sadness can be inferred,3
1327,2017-En-41242,You are NOT your struggle or You are NOT your affliction! #YouAreStrong &amp; #YouAreArising above it all!,sadness,0: no sadness can be inferred,0
783,2017-En-40600,"@msfang they say you attract what you see, maybe I shouldn't be a pessimist but I don't wanna take any chances lol can't wait to relocate",sadness,0: no sadness can be inferred,0
763,2017-En-40934,@TicciKasie1 //this is sadly what my history teacher talked about why the fuck do I remember that?!,sadness,2: moderate amount of sadness can be inferred,2
975,2017-En-41239,I'm strong 'cause I'm weak\nI'm beautiful 'cause I know my flaws\nI'm fearless 'cause I've been afraid\nI can laugh 'cause I've known sadness..,sadness,1: low amount of sadness can be inferred,1
1429,2017-En-40070,@lebara - worst possible decision I could have made when arriving in the UK. Shocking service. Poor coverage. #unhappy,sadness,3: high amount of sadness can be inferred,3
1443,2017-En-40869,"I believe the work I do is meaningful; my clients would agree but at the end of the day, I feel like a pawn, lost in this chaotic world.",sadness,2: moderate amount of sadness can be inferred,2
243,2017-En-41385,@wombletheballer well done bro😏 #blues #stategames #captain #shootthegerman,sadness,0: no sadness can be inferred,0
1199,2017-En-40705,@DDandDeltaboys will be playing in the Bridge Bar @RameltonWhatsOn this sat (24th Sept) #blues #rhythmandblues #ramelton #donegal,sadness,0: no sadness can be inferred,0
86,2018-En-01253,@theIeansquad @SatanHeavenly Rap is so unbearable and horrific.,sadness,2: moderate amount of sadness can be inferred,2
217,2017-En-41033,@hamzakhawaja99 just die depression.,sadness,3: high amount of sadness can be inferred,3
878,2017-En-41153,"All I'm learning about at college atm is Sylvia Plath, Stalin's purges and natural disasters, gloomy af",sadness,3: high amount of sadness can be inferred,3
383,2017-En-40015,Going home is depressing,sadness,3: high amount of sadness can be inferred,3
675,2017-En-40051,@Christy_RTR @doge_e_fresh I'm despondent,sadness,3: high amount of sadness can be inferred,3
46,2017-En-40387,"@Nataliem55 sadly, war has often been the factor that jump starts US economic growth",sadness,1: low amount of sadness can be inferred,1
578,2017-En-41499,I am worried that she felt safe. #unhappy,sadness,3: high amount of sadness can be inferred,3
1279,2017-En-41077,"Usually I'm not one to rush colder weather but this year I'm so ready for hot coffee, dark lippies, scarves, sweaters, &amp; boots 🍂👢☕️💄",sadness,0: no sadness can be inferred,0
1183,2017-En-41171,"@pikapies I have many happy memories of the Isle Of Wight.\n...\nBut yeah, sink that shit.",sadness,1: low amount of sadness can be inferred,1
323,2018-En-02125,"#Worry, #doubt, #fear and #despair are the enemies which slowly bring us down to the ground and turn us to dust before we die.",sadness,3: high amount of sadness can be inferred,3
641,2017-En-40413,i stopped watching gotham cause they dropped off tabitha and barb's relationship and made her pine after the main,sadness,1: low amount of sadness can be inferred,1
93,2018-En-00681,"@FangornForest1 @Brexit whose customers love it. Imagine being a hack these days, having to sing the tune the paymaster calls. #dismal",sadness,2: moderate amount of sadness can be inferred,2
30,2017-En-40169,"@midnight #EndTrumpweek please, it's #depressing me.",sadness,2: moderate amount of sadness can be inferred,2
250,2018-En-01056,@SkyUK not impressed by your customer support. Forcing customers to use fb chat or sms! Very slow. issue is not getting sorted ,sadness,2: moderate amount of sadness can be inferred,2
1037,2017-En-40219,"@Theshadeshit91 \nOh, I'm sorry about it, do not be sad yourself there is nothing important in the world to grieve about it",sadness,2: moderate amount of sadness can be inferred,2
358,2017-En-40388,@GrimsToyShow grim what the fuck going on with these dame fucking clowns takeing the gameing channel if I had a way to nj I would delete,sadness,1: low amount of sadness can be inferred,1
1201,2017-En-40416,Never leave me alone with my credit card. Nope nope mope.,sadness,1: low amount of sadness can be inferred,1
463,2017-En-41495,"Feminists should ask themselves, why they're so unhappy, and why they lack love in their lives. Is it b/c they are fighting a losing game?",sadness,1: low amount of sadness can be inferred,1
334,2018-En-00263,smiling but we're close to tears,sadness,3: high amount of sadness can be inferred,3
1239,2017-En-41112,@HonestAndFrank but  @BillCosby drugged and raped those women. At least you and Barb were sober and consenting!!,sadness,0: no sadness can be inferred,0
1149,2017-En-20731,@MiSSLiNDZO no. 😭 the last two we were out-bidded. So we got kinda discouraged so now we are taking our sweet time. The market is stupid tho,sadness,2: moderate amount of sadness can be inferred,2
1361,2017-En-40449,Positive thoughts on these gloom cloudy days,sadness,1: low amount of sadness can be inferred,1
559,2017-En-40697,The American Idiot record turns twelve today it changed my preppy middle school heart into a desolate punk rock desert I am forever grateful,sadness,0: no sadness can be inferred,0
557,2017-En-41115,@OpentheDoorRadi thanks for playing Crock Pot Going #radio #blog #blues #music #indiemusic,sadness,0: no sadness can be inferred,0
280,2017-En-40283,"Eating an egg is grim, you are eating the material embodiment of a fart and an unborn chick",sadness,2: moderate amount of sadness can be inferred,2
717,2017-En-41222,@ScottCarmichae1 @Murican_Stuff don't fret -- this guy is mad because when @realDonaldTrump  is elected he might have to get a real job,sadness,0: no sadness can be inferred,0
180,2018-En-04169,I'm kind of tired of everything #summer #heat #bicycle   #videogames #bookwriting #nothavingacomputer,sadness,2: moderate amount of sadness can be inferred,2
72,2017-En-22136,Right i may be an #sufc fan and the football maybe shit but marcos rojo for #mufc has had a shocking start he's just dreadful,sadness,2: moderate amount of sadness can be inferred,2
194,2017-En-41251,Love is when all your happiness and all your sadness and all your feelings are dependent on another person.,sadness,0: no sadness can be inferred,0
832,2017-En-41351,"#PeopleLikeMeBecause they see the happy exterior, not the hopelessness I sometimes feel inside.  #anxiety #anxietyprobz",sadness,3: high amount of sadness can be inferred,3
210,2017-En-21614,Love all the ex United managers on Twitter who form our fanbase. Honestly I despair at times. Just back the fucking team eh #MUFC,sadness,2: moderate amount of sadness can be inferred,2
255,2017-En-41449,"@stevierayrob Can Elliot Friedman please stop talking, you are clueless. You haven't seen the ball since the kickoff. #mope",sadness,2: moderate amount of sadness can be inferred,2
20,2018-En-00438,Do people notice that only saying 'You're so pretty' when I have make-up on. Is offense! \n&amp; I take note that they never say it when I don't.,sadness,0: no sadness can be inferred,0
945,2017-En-41447,@mizzymaxx @Bsmarz22 @ssmik2309 haha Bro she's sadly married man 😩😩,sadness,2: moderate amount of sadness can be inferred,2
252,2018-En-02646,"Beware the wrath of an angry, frustrated, #agile grandma with a network. 👵🏼😡 I'm just sayin'. #objectlesson",sadness,1: low amount of sadness can be inferred,1
488,2017-En-40234,Awareness of time is awareness of time lost. #awareness #time #lost,sadness,2: moderate amount of sadness can be inferred,2
232,2017-En-40231,@deshbhakthoon always unhappy and easily offended.,sadness,2: moderate amount of sadness can be inferred,2
1462,2017-En-41005,@punjabified porkistan lost terribly in 65 because of american intervation to talk we stopped,sadness,1: low amount of sadness can be inferred,1
320,2017-En-41167,@reillygolfpro @RealKidPoker @StacyAcey @WSOPTD no he didn't! They are obviously friends and that clouded his judgement,sadness,1: low amount of sadness can be inferred,1
44,2017-En-40337,"How could such a crooked,stuck up,delusional,dim&amp; #dark hearted dud be surprised losing&amp;prob also ppl won't let their crimes drop! #nwo imo",sadness,2: moderate amount of sadness can be inferred,2
508,2017-En-40313,How do u grieve someone who legally wasn't a person yet?,sadness,2: moderate amount of sadness can be inferred,2
831,2017-En-41517,"@SussexMistress @sarahb45 @MsEvilyne @MissJessicaWood I'd be perched on that, unfortunately wrapped in heavy chains! #sink...",sadness,1: low amount of sadness can be inferred,1
477,2017-En-40792,"Donating to Trump puts a damper on a very exciting @Cubs season. Really bad look, Ricketts family.",sadness,1: low amount of sadness can be inferred,1
533,2017-En-40852,and for inconsolable Oxford academics - 'Brussels should just ignore the #Brexit vote and tell the UK it can't leave the EU....ever....wah',sadness,1: low amount of sadness can be inferred,1
1511,2017-En-41467,"@charles_gaba No, I am probably the person most likely to completely understand how gobsmacked you were to learn how true that is. #sadly",sadness,2: moderate amount of sadness can be inferred,2
202,2018-En-01563,"@emmajckson awe thank you (,:",sadness,0: no sadness can be inferred,0
556,2017-En-41198,Bojack Horseman: the saddest show ever written?? #depression #season1,sadness,3: high amount of sadness can be inferred,3
202,2017-En-40962,"Migraine hangover all day. Stood up to do dishes and now I'm exhausted again. GAD, depression &amp; chronic pain #anxiety  #pain",sadness,3: high amount of sadness can be inferred,3
1087,2017-En-41123,I feel like no one is out there on #Twitter  for me.... can anyone see what I write #sadness #rants,sadness,3: high amount of sadness can be inferred,3
517,2017-En-20410,@Theresa_Talbot @fleurrbie Haha...sorry about the dreadful puns... I need to get out more....I've been cooped up lately...,sadness,2: moderate amount of sadness can be inferred,2
1194,2017-En-41388,Clean the #sink and make your #bathroom shine.,sadness,0: no sadness can be inferred,0
212,2017-En-41412,It's always depressing to sort WordPress plugin recommendations not by 'best' but by 'least offensive in terms of premium features.',sadness,2: moderate amount of sadness can be inferred,2
236,2018-En-01284,@BrettKeeble I guess it never. @smartassunit #worry,sadness,0: no sadness can be inferred,0
186,2017-En-40363,@realDonaldTrump negative campaign of doom and gloom don't win elections,sadness,1: low amount of sadness can be inferred,1
906,2017-En-40076,@6itmap I can't help but feel melancholic!,sadness,3: high amount of sadness can be inferred,3
817,2017-En-40458,@talkRobyn oh dear I have to watch this the woman with the pout did well,sadness,1: low amount of sadness can be inferred,1
321,2018-En-03337,@JoshuaRozenberg Oh dear! #tantrums,sadness,0: no sadness can be inferred,0
163,2017-En-40872,"@MHChat sadness with resentment is the past, sadness with fear is the future. try to live in the now #MHchat",sadness,1: low amount of sadness can be inferred,1
225,2018-En-02296,"Imagine how many ksones are crying right now for not getting tickets 😭 Meanwhile, isones dont even get a chance to go on war for tickets 😭",sadness,3: high amount of sadness can be inferred,3
581,2017-En-40125,I got diagnosed with severe-extreme depression and I didn't know there was a difference between those two lol,sadness,3: high amount of sadness can be inferred,3
1410,2017-En-41257,"@WalshFreedom sadly, that idiot completely overlooks the facts . He had a gun pointed at police. Are they that stupid?That should be ignored",sadness,2: moderate amount of sadness can be inferred,2
222,2018-En-03803,@UNESCO Remember not to spread #hatred and #fakenews on the internet. Do not abuse #Hashtag10 for spreading #ArabNationalism!,sadness,1: low amount of sadness can be inferred,1
554,2017-En-21978,The horrible puns for the day have been made. I shall return to my cage in a dark corner by myself while crying &amp; laughing hysterical now.,sadness,1: low amount of sadness can be inferred,1
835,2017-En-41322,What I would give\nTo feel the sunlight on my face\nWhat I would give\nTo be lost in your embrace 🎧\n\n#Fallen,sadness,2: moderate amount of sadness can be inferred,2
1018,2017-En-20424,"Americans as a whole are, for the most part, feeling borderline despair at the very least. Looking at a situation out of control.",sadness,3: high amount of sadness can be inferred,3
1098,2017-En-40888,I just got asked to hoco over instagram dm bc someone lost a bet. Love the maturity of the people in my grade!!!!,sadness,0: no sadness can be inferred,0
729,2017-En-40450,When you're on a train as its pitch black outside and you have no idea where you are... #travel #whereami #lost #adventure,sadness,1: low amount of sadness can be inferred,1
1439,2017-En-40768,"Nice to see Balotelli back to his best, good player.. Just lost his way a bit!",sadness,0: no sadness can be inferred,0
767,2017-En-40326,"What's good is that we already hit rock bottom, even though I'm about two more seasons away from new depths of despair. #playoffs? #NJDevils",sadness,2: moderate amount of sadness can be inferred,2
121,2018-En-03250,y'all don't understand. this woman's wrath is REAL. 🌹🖤,sadness,0: no sadness can be inferred,0
1114,2017-En-40598,@BookOfKaells @quennell3_ no blues?!,sadness,0: no sadness can be inferred,0
1177,2017-En-40764,Happiness is always there. You just have to choose to see it. There's no point dwelling in the dark and ignoring the light of the stars.,sadness,0: no sadness can be inferred,0
1126,2017-En-40859,"@KeithOlbermann depressing how despicable Trump, with no policies, campaigning on bigotry &amp; rancour can be so close, evil immoral disaster",sadness,3: high amount of sadness can be inferred,3
12,2017-En-40405,Bare videos online but does anyone get rehabilitated? Does anyone actually get help for their affliction? Or do we jut get twitter videos.,sadness,1: low amount of sadness can be inferred,1
1198,2017-En-40105,Patti seems so sad. She stamped and ran behind the sofa. We will have to give her plenty of love and affection...more than usual. #sad,sadness,3: high amount of sadness can be inferred,3
1075,2017-En-41009,@ChipotleTweets Gabe the worst part is I can't get hot status this month because there's no chipotle near enough to my campus #sadness,sadness,2: moderate amount of sadness can be inferred,2
400,2017-En-41504,@childctweets sad people are that sick and boring 😬😬😬,sadness,3: high amount of sadness can be inferred,3
320,2018-En-00133,I think I'll eternally be irritated by our LIT teacher 😂,sadness,0: no sadness can be inferred,0
188,2017-En-41508,@RealTimBooth I've never been fond of having dark eyes until seeing this share.,sadness,0: no sadness can be inferred,0
652,2017-En-40115,Condolences to the  JC and the Georges family.. ,sadness,3: high amount of sadness can be inferred,3
804,2017-En-40157,"@Jay_2752 thank you, I shall mourn her",sadness,2: moderate amount of sadness can be inferred,2
1302,2017-En-41016,@reecetop10 Bk to 1 up top pack midfield Stifle any flair we possess kill any entertainers #dull #reshuffle #predictable #slow #average,sadness,1: low amount of sadness can be inferred,1
780,2017-En-40232,What a sad day...1st day of Fall...I don't dislike Fall...I just LOVE Summer #FirstDayofFall #goodbyesummer #sadness #bathingsuitsforever,sadness,2: moderate amount of sadness can be inferred,2
239,2017-En-41346,@Adrian_Specs Far from safe and staid I found it horribly OTT at times while everyone seemed to be trying just a little too hard. Not for me,sadness,1: low amount of sadness can be inferred,1
1132,2017-En-40631,Just put the winter duvet on ☃️❄️🌬☔️ #serious,sadness,0: no sadness can be inferred,0
478,2017-En-40293,@JamesWickham Congratulations!  My top home-owning tip: try not to look at your mortgage balance too often.  The slowness will depress you.,sadness,2: moderate amount of sadness can be inferred,2
1216,2017-En-40685,"@littlemore20 I had a nice Italian ice-cream whilst resting my tired paws. Honey flavoured, naturally! #FurryTails #lost #Venice.",sadness,0: no sadness can be inferred,0
699,2017-En-40995,@MarianKeyes the pout tips me over the edge. I am most definitely AGIN. Who the feic bakes with full make up and boots with heels!!!!,sadness,1: low amount of sadness can be inferred,1
1527,2017-En-40118,@wabermes The @RavalliRepublic had a good one but then the reporter quit. #sad,sadness,3: high amount of sadness can be inferred,3
921,2017-En-40153,@JUSTICESLUT420 sadly this sort of poster died by the 90s afaik,sadness,2: moderate amount of sadness can be inferred,2
1223,2017-En-41082,"A MOMENT:\nIf you kill it in the spirit, it will die in the natural!!!'-@PRINCESSTAYE #murder #suicide  #racism #pride",sadness,2: moderate amount of sadness can be inferred,2
399,2017-En-40665,i love the word fret so much and im in heaven,sadness,0: no sadness can be inferred,0
66,2018-En-00021,@brownjayson @MylesGorham85 I subscribe to this same philosophy but then drafted Michael Floyd anyways because I'm #bad at this,sadness,1: low amount of sadness can be inferred,1
390,2017-En-41007,hate to see y'all frown but I'd rather see him smiling 💕✨,sadness,0: no sadness can be inferred,0
1294,2017-En-41491,"I know I've painted quite a grim picture of your chances. But if you simply stand here, we will both surely die.",sadness,3: high amount of sadness can be inferred,3
1158,2017-En-41211,Trial result #sadness,sadness,3: high amount of sadness can be inferred,3
1073,2017-En-41117,This has been the most depressing week full of rain ever lol,sadness,3: high amount of sadness can be inferred,3
573,2017-En-40621,Jay Z and Brad Pitt cheated ..Bey stayed Angie left #cheaters #love #lust #sex #couples #relationships #date #marriage #divorce,sadness,0: no sadness can be inferred,0
1427,2017-En-41360,"because a kitchen sink to you is not a kitchen sink to me, okay friend?",sadness,0: no sadness can be inferred,0
105,2018-En-02014,"It could be soul-crushing despair, but it also might just be the marshmallows I had for breakfast",sadness,1: low amount of sadness can be inferred,1
197,2017-En-41166,@OniLink86 @DarekMeridian lmao awe... ,sadness,0: no sadness can be inferred,0
208,2017-En-40001,Feeling worthless as always #depression,sadness,3: high amount of sadness can be inferred,3
156,2018-En-00685,Happy that we played tgt as a team once. Thought there would be another chance out there but sadly no. Rest In Peace my dear friend. :(,sadness,3: high amount of sadness can be inferred,3
35,2018-En-02063,"4 hours. \n4,189 words.\n1 story.\n#amwriting #horror #publishorperish",sadness,1: low amount of sadness can be inferred,1
1422,2017-En-40394,"1Pet 4:7  But the end of all things is at hand: be ye therefore #sober, and #watch unto prayer",sadness,1: low amount of sadness can be inferred,1
1058,2017-En-41343,"Says to my maw the other day, wanna day sober October way me, she says 'ave mer chance of doing movember son' #classicmoira #glasgow #sober",sadness,0: no sadness can be inferred,0
784,2017-En-41155,@wiIdfuI we have the same age and you're 1000 times more beautiful than me! #sad 😂,sadness,1: low amount of sadness can be inferred,1
340,2017-En-40147,@knology has providing customers w/equipment that doesn't deliver speeds of internet services that they have been charging. #unhappy #scam,sadness,3: high amount of sadness can be inferred,3
872,2017-En-41099,@ChristianJMay @CityAM \nConfidence held up... despite constant and continual doom and gloom,sadness,2: moderate amount of sadness can be inferred,2
1264,2017-En-40184,Hate being sober so I popped two,sadness,2: moderate amount of sadness can be inferred,2
1310,2017-En-40938,@TheCatCampbell I too am Ravenclaw. #sadness #shouldhavebeenhufflepuff,sadness,2: moderate amount of sadness can be inferred,2
262,2018-En-00159,Hey @NHSEngland imagine being blue lighted to hospital unable to breathe only to be dumped in a cubicle and not seen for 4 hours #horrendous,sadness,1: low amount of sadness can be inferred,1
435,2017-En-40084,Currently unfollowing anything relating to disneyworld or Florida! #holidayblues #depressing #wantogoback 😭💔,sadness,3: high amount of sadness can be inferred,3
431,2017-En-40582,#Always #borrow #money from a #pessimist. He won't #expect it #back.,sadness,0: no sadness can be inferred,0
168,2018-En-00226,I must be a goblin for it rains every time I'm effin sad. Lol,sadness,2: moderate amount of sadness can be inferred,2
803,2017-En-40718,"Learning to trust God can quiet a troubled &amp; restless heart, bring peace to a weary soul, &amp; eliminate the hopelessness that #addiction is!",sadness,0: no sadness can be inferred,0
531,2017-En-21150,@1johndes ball watching &amp; Rojo'd header was equally dreadful!!,sadness,2: moderate amount of sadness can be inferred,2
1346,2017-En-40385,@SimonSSSJ123 @EllieG10853 @Onision @Eugenia_Cooney he sure as hell helped me with my depression and still does,sadness,1: low amount of sadness can be inferred,1
1025,2017-En-40408,@lebara - worst possible decision I could have made when arriving in the UK. Shocking service. Poor coverage. ,sadness,1: low amount of sadness can be inferred,1
632,2017-En-40047,"Oh, I should just 'get over' my #depression and 'be happy?' Don't you think I've tried that thousands of times already? You're not helping.",sadness,3: high amount of sadness can be inferred,3
563,2017-En-41196,The ghost of Stefano reflects on the grim indignity of being murdered by corrupt cops in faux love. #days,sadness,2: moderate amount of sadness can be inferred,2
1499,2017-En-41202,My encouragement today is my dog while my head is in a fog. #epicfail #depression #feelingfedup #tired #ihaveheardeverything #wondering,sadness,3: high amount of sadness can be inferred,3
67,2018-En-01395,@_Buddh_ @rohit_mhpl @indujalali @rajnathsingh We are also wating when terrorism willb history. And one thing kashmir is not India's,sadness,0: no sadness can be inferred,0
465,2017-En-40612,No quite sure how Craig Gordon's stayed on the park there !!,sadness,0: no sadness can be inferred,0
704,2017-En-40789,"Stars, when you shine,\nYou know how I feel.\nScent of the pine, \nYou know how I feel.\nFreedom is mine,\nI know how I feel.\nI'm feelin' good.",sadness,0: no sadness can be inferred,0
824,2017-En-40900,Headed to MDW w/ layover in SLC. Got off for food. Wrong move. Bailed on my food &amp; barely made it. @SouthwestAir #WannaGetAway #Contest #sad,sadness,3: high amount of sadness can be inferred,3
345,2018-En-04222,"To #Wyoming: you have a beautiful state but your road signs, or lack thereof, are terrible. #lost",sadness,1: low amount of sadness can be inferred,1
389,2017-En-40353,"Everything is far away because time is short, no rest for the weary.",sadness,1: low amount of sadness can be inferred,1
1271,2017-En-41473,"B day next week, catch the sauce and watch the heaviness!",sadness,0: no sadness can be inferred,0
1333,2017-En-40303,Add Donte Moncrief to my dismal situation #blessed.,sadness,2: moderate amount of sadness can be inferred,2
1435,2017-En-40943,@MlaStandard The depth that you've sunk to. You're readership deserves more.,sadness,0: no sadness can be inferred,0
341,2017-En-40367,"@StarklyDark 'Come here. Come on. Into my arms. I'm not going anywhere, Tony, I swear.' Steve told him, quiet and solemn.",sadness,1: low amount of sadness can be inferred,1
1342,2017-En-41121,I don't get that my parents literally don't see how unhappy I been lately,sadness,3: high amount of sadness can be inferred,3
187,2018-En-03283,Can't believe I've lost my phone get me home,sadness,2: moderate amount of sadness can be inferred,2
962,2017-En-41469,@JohnVerdejo Mannn I can't count how many times I've had the '#PR's power grid needs some serious updating' conversation...,sadness,1: low amount of sadness can be inferred,1
1187,2017-En-40164,@DeltaAssist Tried 2 get earlier flt 2day  @BWI Turnd away bcuz it was 2 late Then agent let other pas on #silvereliteleftbehind #unhappy,sadness,2: moderate amount of sadness can be inferred,2
61,2018-En-04332,@1720maryknoll I was #fuming Kenny.,sadness,1: low amount of sadness can be inferred,1
1491,2017-En-40069,Never ever been this unhappy before in my life lmao,sadness,3: high amount of sadness can be inferred,3
687,2017-En-41219,its so unfortunate that after all these years im still struggling with depression smh,sadness,3: high amount of sadness can be inferred,3
1322,2017-En-40159,"@Gervaisoholic But this is no easy ride for a child cries: \n'Oh, find me...find me, nothing more, \nWe are on a sullen misty moor...'",sadness,2: moderate amount of sadness can be inferred,2
519,2017-En-41448,Fuck yall @Panthers for hiring that GOP PR guy to discourage Cam from speakinh his mind and heart about racism,sadness,1: low amount of sadness can be inferred,1
297,2018-En-01242,@StateDept #That certainly does not bode well for #Afghan woman and girls #bad option,sadness,1: low amount of sadness can be inferred,1
890,2017-En-41236,@Dark_Intell Darius' article was what convinced me that the time and money I had sunk into the IGDA in past years was wasted. Good re-read.,sadness,1: low amount of sadness can be inferred,1
29,2018-En-02573,@praddy06 sir.. will we have the need for umbrella today evening.. sun seems to be stronger to pave way for clouds.. 😟,sadness,2: moderate amount of sadness can be inferred,2
