,ID,SentimentText,Affect Dimension,Intensity Class,Sentiment
1375,2017-En-11242,@mikeburke91 @AP I guess. It's just heartbreaking the ease with which they can kill an innocent man and get away with it. ,anger,1: low amount of anger can be inferred,1
349,2018-En-03625,@LogicIsPowerful Not all of them are bad. But I support your right to offend them all.,anger,0: no anger can be inferred,0
343,2018-En-03250,y'all don't understand. this woman's wrath is REAL. 🌹🖤,anger,0: no anger can be inferred,0
338,2017-En-10694,Asian Tiger #Mosquitoes are so relentless. More aggressive than the kind I dealt w/as a kid.,anger,0: no anger can be inferred,0
181,2017-En-10642,one month til someone's bday and i think it's time to flaunt that I got them something pretty awesome #revenge,anger,1: low amount of anger can be inferred,1
231,2018-En-01733,"@thatradiogeek That is a tremendous thing to wake up to and read, man. Glad to hear it, as we need WAY more people helping with this.",anger,0: no anger can be inferred,0
1563,2017-En-10312,@Idubbbz @LeafyIsHere  I am offended,anger,2: moderate amount of anger can be inferred,1
828,2017-En-10926,If I spend even 5 minutes with you and you already irritate me I seriously will bitch you out until you shut up,anger,3: high amount of anger can be inferred,2
565,2017-En-11475,@BitchestheCat Look at those teef! #growl,anger,0: no anger can be inferred,0
865,2017-En-10354,"@mdivincenzo9 he's stupid, I hate him lol ",anger,2: moderate amount of anger can be inferred,1
341,2018-En-01864,"@CNN @NewDay If #trump #whitehouse aren't held accountable for their actions,what precedent is being set for future presidencies. #nightmare",anger,0: no anger can be inferred,0
933,2017-En-10897,Might just leave and aggravate bae,anger,1: low amount of anger can be inferred,1
844,2017-En-10525,@DL_Hart @DonnieDollars @AaronBiggsPro @WWENoWayJose @cwfmidatlantic How did that chop feel? You still feel the sting of it? Looks brutal!,anger,1: low amount of anger can be inferred,1
83,2018-En-00002,'to fill his campaign bank account with tens of millions of dollars'..trump 2020 campaign to start now #sad  #bad,anger,1: low amount of anger can be inferred,1
1409,2017-En-11663,@CPPSmeofficial tiff.,anger,0: no anger can be inferred,0
701,2017-En-11636,@JordySloan love that Jordy #revenge ⚽️,anger,0: no anger can be inferred,0
1694,2017-En-10239,@aGirlHasNo_Name @MdlMurray shot by black police woman Typical looney toon thinking. #Hillary #divide  #chaos,anger,2: moderate amount of anger can be inferred,1
316,2017-En-10387,"#EpiPen: when public outrage occurs, expand #PAP Patient Assistance Progrm, coupons,rebates .@GOPoversight @OversightDems on #Mylan #Epipen",anger,2: moderate amount of anger can be inferred,1
473,2017-En-11549,@TalkTalkCare  how on earth can I send an email to you? Very annoyed customer!!! #fuming,anger,3: high amount of anger can be inferred,2
773,2017-En-40469,"@BonesARP 'That is a disappointment.'\n\nHe fakes a pout, then starts to chuckle.",anger,1: low amount of anger can be inferred,1
96,2018-En-03941,Someone's nicked my lunch out the fridge at work!! Roast dinner as well! #fuming,anger,3: high amount of anger can be inferred,2
214,2018-En-04047,"Blah blah blah Kyrie, IT, etc. @CJC9BOSS leaving Boston is the real news and I am #devastated! #celtics #fave  #someonegetmeajerseyteeasap",anger,2: moderate amount of anger can be inferred,1
1244,2017-En-11502,dammit @TMobile whays going on!!! 😤😤😤😤 lol #raging #smh #mobilefails,anger,3: high amount of anger can be inferred,2
1452,2017-En-11273,"@memorie_holiday @AngryOrchard about 2 wks ago,playing pokemon and not paying attention. Placed my elbow on a rail 3 inches from 4 no sting.",anger,2: moderate amount of anger can be inferred,1
785,2017-En-11184,What a fucking muppet.  @jRwild1  #stalker.,anger,3: high amount of anger can be inferred,2
349,2017-En-10217,@MannyM83 @DareToReagan oh yeah. I HATE the air raid and I don't like the Oregon/Baylor offense and I'm not a fan of the ole miss one either,anger,2: moderate amount of anger can be inferred,1
893,2017-En-10310,"@DouthatNYT @jbouie @DamonLinker Yes, it is bad to point out racism lest it provoke the racists.  Some racists do indeed not like it.",anger,2: moderate amount of anger can be inferred,1
38,2017-En-40458,@talkRobyn oh dear I have to watch this the woman with the pout did well,anger,1: low amount of anger can be inferred,1
12,2017-En-10940,Lol little things like that make me so angry x,anger,2: moderate amount of anger can be inferred,1
248,2017-En-11576,Who the hell is drilling outside my house?! Literally got to sleep at half four after a busy shift and these twats have woken me up ,anger,3: high amount of anger can be inferred,2
191,2018-En-01148,'When the mind is denied the emotional sting of losing it never figures out how to win.' -Jonah Lehrer,anger,0: no anger can be inferred,0
403,2017-En-10879,@TrueAggieFan oh so that's where Brian was! Where was my invite? ,anger,1: low amount of anger can be inferred,1
778,2017-En-10451,"My leg feels like it's gonna burst, yet I'm still expected to go into work:):)",anger,0: no anger can be inferred,0
275,2017-En-10132,@soyoprincess they irritate me. Them and their inch thick made up masks,anger,3: high amount of anger can be inferred,2
522,2017-En-11103,@inthefade going back to blissful ignorance?! #fury,anger,2: moderate amount of anger can be inferred,1
896,2017-En-41368,You forever straight so fix that frown u good😇 @amayyaaag__,anger,1: low amount of anger can be inferred,1
1016,2017-En-10518,Paul forever. Paul should have won! Paul played such a better game! #BB18 #angry,anger,2: moderate amount of anger can be inferred,1
129,2018-En-00790,"Been at work for not even 4 hours and I've thrown boiling tea everywhere, smashed a mug, smashed a milk jug and sliced my finger open😐",anger,3: high amount of anger can be inferred,2
41,2017-En-11121,We're going to get City in the next round for a revenge.,anger,1: low amount of anger can be inferred,1
95,2018-En-00581,i excepted the eclipse to make me believe in an omniscience force #dissapointed,anger,2: moderate amount of anger can be inferred,1
611,2017-En-11093,"Forgiveness might make us look weak, but the weakest person is the one who holds anger, hatred, and revenge.",anger,0: no anger can be inferred,0
456,2017-En-10100,Have wee pop socks on and they KEEP FALLING OFF INSIDE MY SHOES #rage,anger,3: high amount of anger can be inferred,2
321,2017-En-10620,You can't fight the elephants until you have wrestled the pigs. #quoteoftheday ,anger,1: low amount of anger can be inferred,1
678,2017-En-11060,"Be quick to #listen, slow to #speak, and slow to #anger.",anger,0: no anger can be inferred,0
223,2017-En-11087,No offense but to the ppl out there using creams to build your glutes...COME ON. Go squat and what not.,anger,2: moderate amount of anger can be inferred,1
1451,2017-En-11466,"She's foaming at the lips the one between her hips @realobietrice, one of many great lyrics",anger,0: no anger can be inferred,0
883,2017-En-30340,"Just watched Django Unchained, Other people may frown, but I titter in delight! 2/5",anger,0: no anger can be inferred,0
190,2017-En-11406,"Good luck to all Fury-Haney players playing this weekend at the Future Stars showcase in Frisco, Tx. #KGB #G-town ",anger,0: no anger can be inferred,0
397,2017-En-11187,some of the casuals tweets that Vic has faved are making me gag #bitter,anger,3: high amount of anger can be inferred,2
1036,2017-En-10425,I just love it when people make plans for me without actually including me in this process ,anger,2: moderate amount of anger can be inferred,1
547,2017-En-11452,Think of #anger as this barrier between you and your truth.' @laurascoe,anger,1: low amount of anger can be inferred,1
1305,2017-En-10995,@donlemon listening to these politicians is making me so #angry I'm so fucking tired of political speak by career politicians @PatMcCroryNC,anger,3: high amount of anger can be inferred,2
1139,2017-En-11401,@HotpointUK 'customer service ' beyond appalling. Faulty dryer replacement breaks within wks no parts for 3 wks. Engineers no show. ,anger,3: high amount of anger can be inferred,2
792,2017-En-10097,@FitnessFirstAU something needs to be done about people hogging machines - nobody can use 3 machines at one time!  #notfair #whypay,anger,3: high amount of anger can be inferred,2
1255,2017-En-10756,@MetsProspectHub @brianpmangan taking offense to acount...he ranks 32 of 36 over last 2 years by SABR,anger,0: no anger can be inferred,0
400,2017-En-10052,"@leesyatt you are a cruel, cruel man. #therewillbeblood #revenge",anger,3: high amount of anger can be inferred,2
321,2018-En-01824,God this match is dull #Wimbledon,anger,1: low amount of anger can be inferred,1
379,2018-En-00942,@sophieathertonn @lillynewtonx That's actually awful! You are in for a treat when you get home tho!!,anger,0: no anger can be inferred,0
1274,2017-En-10053,That way ur so angry you can literally feel ur blood boiling,anger,3: high amount of anger can be inferred,2
372,2017-En-11081,@ColinOccupantz @JasnaBadzak @proremain and there was I thinking #UKIP were a party of angry old men - how wrong can you be!,anger,2: moderate amount of anger can be inferred,1
1405,2017-En-10815,I think they may be ,anger,0: no anger can be inferred,0
1326,2017-En-10090,LVG bribed all the refs against Utd for his own personal revenge. That was a foul you prick.,anger,3: high amount of anger can be inferred,2
808,2017-En-10679,and apparently he's supposed to have a Scottish accent??? I'm ,anger,0: no anger can be inferred,0
83,2017-En-11188,some of the casuals tweets that Vic has faved are making me gag ,anger,3: high amount of anger can be inferred,2
307,2018-En-00627,@chelseanews4you Best of luck blues army make us feeling goofy this season again  BLUES TILL ETERNITY,anger,0: no anger can be inferred,0
1647,2017-En-10626,"If ydu yell 'fire' in a crowded theater you will burst into flames. It's a cool trick, bu: only once.",anger,1: low amount of anger can be inferred,1
921,2017-En-10716,Praying for the #Lord to keep #anger #hate #jealousy away from your heart is a sign of #maturity #conciseness,anger,0: no anger can be inferred,0
760,2017-En-10382,could never be a angry drunk lol yall weirdos just enjoy your time,anger,2: moderate amount of anger can be inferred,1
277,2018-En-01524,@NRO @Acosta @CNN @realDonaldTrump remember when NRO gave CNN grief about their relentless HC email crusade? me either.,anger,1: low amount of anger can be inferred,1
1175,2017-En-11546,Extremely bitter about the fact that the Subway in Robart's has been replaced with a low-rent version of Chipotle,anger,3: high amount of anger can be inferred,2
1237,2017-En-10922,"@marcavis @AntisocialJW2 I've always been fiery, but never radical.",anger,1: low amount of anger can be inferred,1
1306,2017-En-11580,@Cass_Pennant @frankbrunoboxer @WestHamUtd @davidgold @MaccaFrank @JonjoHeuerman @WestHamMagazine @CasualMind_ @karren_brady it's an insult.,anger,2: moderate amount of anger can be inferred,1
283,2018-En-02937,I have actually watch drugs destroy an entire family 😢Mother's on skid row. Oldest daughter lost her child. Father is estranged. #horrific,anger,2: moderate amount of anger can be inferred,1
1295,2017-En-40701,@cburt43 turn that frown upside down,anger,0: no anger can be inferred,0
52,2018-En-03611,Shit getting me irritated 😠,anger,3: high amount of anger can be inferred,2
123,2018-En-03770,Brown envelopes can induce panic. #posttruth,anger,0: no anger can be inferred,0
936,2017-En-10478,Now that @Jasmine_Wrn has snapchat back it's a constant battle to see who can get the ugliest snap of one another 😂🙃 #snap survival,anger,1: low amount of anger can be inferred,1
1068,2017-En-10171,@snowangel415 @cjwalters66 Maybe also being attacked by Tom's rabid fans to whom he &amp; his clothes were always perfect also put me off him...,anger,3: high amount of anger can be inferred,2
138,2018-En-00559,"Africa has unique and tremendous problems with war, overpopulation, starvation and tribalism which makes moving Africa forward hard.",anger,0: no anger can be inferred,0
273,2018-En-00256,@rosieblossoms_ What a miserable piece of shit 😡,anger,3: high amount of anger can be inferred,2
637,2017-En-11464,@Blewberry02CP Content updates provoke that income.,anger,0: no anger can be inferred,0
183,2017-En-10084,but that was a mistake and a half assed excuse and now here i am burning in hell forever,anger,3: high amount of anger can be inferred,2
1034,2017-En-10038,@rtrn94 Mine is that the party did decide but the party has been slowly transformed into a vengeful hell-cult of white male resentment,anger,3: high amount of anger can be inferred,2
302,2018-En-03550,@rizikxo @estherolo_ @Corinnetuc17 @ING Her reasonings behind this.  ,anger,0: no anger can be inferred,0
392,2017-En-11428,"Or when they hmu on snap, and I'm like.. which one are you. 💀",anger,1: low amount of anger can be inferred,1
1354,2017-En-10126,@brian5or6 turn that shit off!   Home Button under Accessibility. \n\nWhen did innovation become mind fuckery? . #iphonePhoneHome,anger,3: high amount of anger can be inferred,2
1359,2017-En-10609,I've been wanting salty fries from McDonald's since yesterday and I'm burning my fingers eating them bc these shits 🔥🔥🔥,anger,1: low amount of anger can be inferred,1
151,2018-En-02517,United Airline at Newark needs more Kiosks so that people won't miss their cut off time.  And hire more ppl too.  #horrible,anger,2: moderate amount of anger can be inferred,1
233,2017-En-10226,Just paid for chicken at @panerabread and didn't even get any 😑😑😑 there goes 4 dollars and me as a customer ,anger,2: moderate amount of anger can be inferred,1
203,2018-En-02288,"@NewsByKatherine @jonkarl @ABC YOU GUY'S SOUND astounded!! Does anyone working w Trump WH have an any ethical,moral, values? 🙈🙉🙊",anger,0: no anger can be inferred,0
1264,2017-En-11531,@theGenghisJon You had to do some research to come up with new insult.  Are you allowed to read anything but brietbart?,anger,2: moderate amount of anger can be inferred,1
356,2018-En-03091,I like the #glow in the #dark #fidgetspinner. Not because it glows the dark neither. It feels more lighter and smoother than the others,anger,0: no anger can be inferred,0
692,2017-En-10757,@justinbieber Thank u Justin for this amazing concert. I can't believe that only u can provoke these thousand smiles these night#BelieveTour,anger,0: no anger can be inferred,0
1054,2017-En-11281,@TokyoSexPolice can I get away of this wrath by reading manga instead of watching overdone anime,anger,2: moderate amount of anger can be inferred,1
1476,2017-En-41137,@Jake_Martin74 Oh and I play it capo 2nd fret in a G position RS,anger,1: low amount of anger can be inferred,1
1376,2017-En-10043,so ef whichever butt wipe pulled the fire alarm in davis bc I was sound asleep #pissed  #upset #tired #sad #tired #hangry ######,anger,3: high amount of anger can be inferred,2
1076,2017-En-10865,"@huwellwell One chosen by the CLP members! MP seats are not for people to dole out to their mates, we elect candidates. #fuming",anger,3: high amount of anger can be inferred,2
860,2017-En-10088,Bes! You don't just tell a true blooded hoopjunkie to switch a f*c@n' team that juz destroyed your own team. You juz don't! ,anger,3: high amount of anger can be inferred,2
451,2017-En-10259,@saclivin @MrsCagg specific &amp; intentional way. And part of that intention is to provoke conversation around systemic racism towards blacks.,anger,2: moderate amount of anger can be inferred,1
1327,2017-En-10145,How is it suppose to work if you do that? Wtf dude? Thanks for pissing me off. #furious,anger,3: high amount of anger can be inferred,2
122,2018-En-02063,"4 hours. \n4,189 words.\n1 story.\n#amwriting #horror #publishorperish",anger,0: no anger can be inferred,0
858,2017-En-11699,Forgiving means operating with God's spirit &amp; God isn't unforgiving &amp; doesn't hold a grudge. So who am I? Exactly.,anger,0: no anger can be inferred,0
76,2017-En-10797,Houston might lose a coach tomorrow or by midnight.  #yikes #offense?,anger,0: no anger can be inferred,0
707,2017-En-11596,"@Uncle_Brown22 yeah dude! Appreciate the #support! #Notorious on ABC, peep it! #grateful #relentless",anger,0: no anger can be inferred,0
263,2018-En-01502,@Activehours I need someone to reply back to me immediately. I am not happy and not getting timely responses through the app! #help ,anger,3: high amount of anger can be inferred,2
494,2017-En-10989,Star trek online has a update to download oh fuming yay,anger,2: moderate amount of anger can be inferred,1
424,2017-En-10130,@edquinn63 how can you even forget to pick ur fave child up from school #offended,anger,3: high amount of anger can be inferred,2
432,2017-En-10122,"@ChronAVT ummm, the blog says 'with Simon Stehr faking 7th'...I'll expect an investigation forthwith. This is an #outrage",anger,3: high amount of anger can be inferred,2
1236,2017-En-10964,@crystaldiamondo impossible to say. We can only hope that I don’t unwittingly trigger her ferocious side again. Hell hath no fury..,anger,3: high amount of anger can be inferred,2
1,2017-En-10072,it makes me so fucking irate jesus. nobody is calling ppl who like hajime abusive stop with the strawmen lmao,anger,3: high amount of anger can be inferred,2
754,2017-En-11180,Manchester derby at home ,anger,0: no anger can be inferred,0
261,2017-En-40898,"If someone keeps #laughing at you, don't #fret  . At least u r giving #happiness .'\n#quotes #quotestoliveby",anger,0: no anger can be inferred,0
904,2017-En-11599,"Don't be offended,\nI'm just doing something that,\nGives your life more hurts.\n\n #haikuchallenge  #poetry",anger,2: moderate amount of anger can be inferred,1
1308,2017-En-10787,@jetmissTee I thought I peeped him on your snap. That's the homie ✊🏽 lol,anger,0: no anger can be inferred,0
286,2017-En-11289,"This anger inside I turned to fuel, I burned and watched myself spin down, like inferno types,",anger,3: high amount of anger can be inferred,2
128,2018-En-04347,I'm back on Twitter! #madden #madden18 #maddenmobile #ea #nfl #espn #packers,anger,0: no anger can be inferred,0
1611,2017-En-10241,@JasonMillerinDC @realDonaldTrump Prudence suggests that a 8+% bump over 2-3 weeks should be viewed with SKEPTICISM. Media/HRC axis #angry,anger,2: moderate amount of anger can be inferred,1
835,2017-En-10162,People irritate me 🙄,anger,3: high amount of anger can be inferred,2
119,2017-En-11085,"I had Golden Ocean the other day it was lush, then I gagged and was sick... What a waste of £20 - I was fuming @EmmaGould_ I miss you",anger,3: high amount of anger can be inferred,2
1021,2017-En-11400,@Iucifaer you can go on what you usually do its just their own personal reason and not mean to offend anyone :(,anger,3: high amount of anger can be inferred,2
735,2017-En-10856,Love the new song I can't stop thinking about you by .,anger,0: no anger can be inferred,0
1063,2017-En-10413,@kerrybowen_ you have anger issues!,anger,2: moderate amount of anger can be inferred,1
199,2018-En-01360,I haven't lost weight but I appear smaller and I'm pissed 🙄,anger,3: high amount of anger can be inferred,2
985,2017-En-11272,@GarthJennings loved #sing #tiff but 1 q there is 1 japanese line but obviously spoken by non japanese. no way to find japanese for 1 line?,anger,0: no anger can be inferred,0
274,2018-En-02922,"@devlinjim @SophieLong01 What about Daniel 7:9? - his throne was like the fiery flame, and his wheels as burning fire.",anger,0: no anger can be inferred,0
284,2017-En-11342,@jamiesmart Huh! It's always my fault isn't it &gt;:(  #sulk,anger,3: high amount of anger can be inferred,2
146,2018-En-02468,"We can replace #loss with #hope, #hate with #love, #pain with #gain, if we close the window of #bitterness and open doors of #faith. #TryIt",anger,0: no anger can be inferred,0
455,2017-En-10936,@Jen_ny69 People will always get offended everyone's situation is different! Just because we have kids doesn't mean we have to settle,anger,2: moderate amount of anger can be inferred,1
986,2017-En-11453,"@Pharah_Amari [Reyes snarled in frustrated anger, steel claws flexing dangerously. But she uttered those damning words, it seems to snap --",anger,2: moderate amount of anger can be inferred,1
228,2017-En-40665,i love the word fret so much and im in heaven,anger,0: no anger can be inferred,0
1027,2017-En-11122,Me: *sees incense burner* is this for drugs?,anger,0: no anger can be inferred,0
1486,2017-En-10295,"@SkyNews when the East wind blue in summer in Durban, S Africa, we still surfed and got #stung badly! Must be carefull-A #sting can harm you",anger,2: moderate amount of anger can be inferred,1
291,2017-En-11233,@summar_rose @turehndebushra @_taaz_mania @fxla_ summar one more insult from you and you're gone Idc if you're my dad,anger,3: high amount of anger can be inferred,2
570,2017-En-11554,Honestly fuming,anger,3: high amount of anger can be inferred,2
1519,2017-En-10990,@NewAgeInsiders @ChaoticWrestlin @davienne_long make sure you tell them how scared you are #revenge 🙌🏼🙌🏼,anger,2: moderate amount of anger can be inferred,1
1347,2017-En-10513,"@tamriiel I was talking about further in the expansion, with more gear - fury always does well towards the end",anger,1: low amount of anger can be inferred,1
783,2017-En-10225,"How can I tell Happy Anniversary, when u are not happy.. #bitter #ampalaya #paitpaitanangpeg",anger,2: moderate amount of anger can be inferred,1
882,2017-En-10540,"@thedrepabon BLM was outraged by the shooting in NC the other day, turns out the guy pointed gun at police. Wait for facts before outrage",anger,1: low amount of anger can be inferred,1
1302,2017-En-11052,"This may offend some, but I say u never trust a cop 🚓 of any color, but especially not a white 1(the evidence is clear)! The klan has awoke",anger,2: moderate amount of anger can be inferred,1
1431,2017-En-40809,"@DxfyingGrxvity - frustration, looking up at Elphaba in a frown of aggravation. Her high pitched voice was growing more and more --",anger,2: moderate amount of anger can be inferred,1
1550,2017-En-10343,"I'll happily be rude to people who personally insult me unprovoked, they deserve it 👍 Just as good people deserve respect",anger,2: moderate amount of anger can be inferred,1
418,2017-En-10299,@johnaugust @clmazin I was so looking forward to @ABCDesignated. Then it opened with a #stuartspecial. I literally yelled at my tv. ,anger,2: moderate amount of anger can be inferred,1
798,2017-En-11653,Stupid people piss me off...busted my ass...and my coworker takes off with all the tips...thnx for nothing #angry #thatsmyluck,anger,3: high amount of anger can be inferred,2
137,2018-En-02824,"@JoyceMeyer @mrsglessman #day of #vengeance of our #God; To #comfort all who #mourn, To console those who #mourn in #Zion, To give [4/7]",anger,0: no anger can be inferred,0
774,2017-En-11478,hey long time no tweet but im rooting for paul to win bc he is the only one that played bb and james for 2nd bc he doesnt irritate me #BB18,anger,0: no anger can be inferred,0
363,2017-En-10696,@LonelyGoomba I wouldn't bring this up if I were you. It's a very touchy subject. And people get way to offended these days,anger,0: no anger can be inferred,0
234,2017-En-11317,Chick told me I look like Childish Gambino. #insult or #compliment,anger,2: moderate amount of anger can be inferred,1
56,2018-En-00318,calling me ugly isn't even an insult bc i know already,anger,1: low amount of anger can be inferred,1
1681,2017-En-10110,"@jennylhowe I am angry at the student for being a racist, and the teacher for not stopping it, and at the class for letting it go by.",anger,3: high amount of anger can be inferred,2
395,2017-En-10701,@notquitefrodo @dominictarason I remember TAs in the gamedev program said he had temper tantrums in class all the time lol,anger,0: no anger can be inferred,0
926,2017-En-11042,ok so i got my madden 17 refunded but now i gotta wait a few days for the money and now gotta pre-order fifa again....,anger,1: low amount of anger can be inferred,1
1250,2017-En-10506,@PrincessCasGirl @DaddyEllis__ tiff you better hurry cause 👀,anger,1: low amount of anger can be inferred,1
82,2018-En-01796,"you annoy me, your name annoys me, your EVERYTHING annoys me 🙃",anger,3: high amount of anger can be inferred,2
84,2017-En-11620,@Supergold2002 Terence- got a lot of anger issues from my family and school.,anger,3: high amount of anger can be inferred,2
1632,2017-En-10431,@JohnKerry can be as indignant as he wants but the world knows Obama will do nothing and Putin will just do what he wants #Aleppo #Syria,anger,2: moderate amount of anger can be inferred,1
1501,2017-En-10197,@DPD_UK I asked for my parcel to be delivered to a pick up store not my address  #poorcustomerservice,anger,3: high amount of anger can be inferred,2
94,2017-En-11309,"says, who are you to compared me with the others; I'm just human. #lit #fire ",anger,2: moderate amount of anger can be inferred,1
1142,2017-En-10806,"Oh my. Watching #rage. It's been like, ages",anger,0: no anger can be inferred,0
1184,2017-En-11029,Police: Atlanta rapper Shawty Lo killed in fiery car crash,anger,1: low amount of anger can be inferred,1
1350,2017-En-11120,@daynutrition @sliqnicq @nytimes I don't listen to White Trash talk about blacks. It's insult. Talk about your race living in trailers,anger,3: high amount of anger can be inferred,2
17,2018-En-02278,Worst dreams. 😥,anger,1: low amount of anger can be inferred,1
914,2017-En-10676,"Nurse practitioner: 'you look pretty bad. No offense of course.'  \n\nThank you, that really added that spark of positivity I needed today.",anger,1: low amount of anger can be inferred,1
1143,2017-En-10176,the girl sitting in front of me is chewing her gum like a cow &amp; im ready to snap 🤗,anger,3: high amount of anger can be inferred,2
804,2017-En-11090,"@UMA1R_ @bilalmahmooduk @Muslim_Scientst i do not offend your Faith unless 1 persecutes me, treat me like a dog, disrespect me and even so",anger,2: moderate amount of anger can be inferred,1
495,2017-En-10684,@LisaAsquithtobe @craig8710 @WayneHaselden @june65wigan everyone is against wigan because we are the biggest club ,anger,0: no anger can be inferred,0
369,2017-En-11673,He's mixing it up pretty well..using that slider pretty affective so far #thebabybombers #yankees ,anger,0: no anger can be inferred,0
408,2017-En-10579,"@BIGGKATZ BUT arms (focused rage) is overpowered, it will be getting nerfed. It'll still be stronger than fury though",anger,2: moderate amount of anger can be inferred,1
1239,2017-En-10720,snap music kept me from running into traffic 2005-2007.,anger,0: no anger can be inferred,0
814,2017-En-11646,"@RogueFatale Oh, you insult me! What, you think just because I look like this, I'm psycho? I'm more sane than most Gotham freaks...",anger,3: high amount of anger can be inferred,2
507,2017-En-10101,"The majority of people irritate the fuck out of me, cba with people ahahah",anger,3: high amount of anger can be inferred,2
922,2017-En-11064,troubled soul don't loose your heart 'cause joy and peace he brings and the beauty that's in store outweighs the hurt of life's sting.,anger,0: no anger can be inferred,0
315,2018-En-03252,@AliceT120 @shaney_waney1 @shaney_waney1 u horrible non gender binary boy go fangirl over some mediocre singers who CANT EVEN SUPPORT,anger,3: high amount of anger can be inferred,2
192,2018-En-01501,#LouiseLinton - haters gonna hate keep on being your#fabulous self they'll keep on being  #miserable,anger,0: no anger can be inferred,0
110,2017-En-11444,So excited to watch @RuPaulsDragRace #allstars \n #RuPaul ,anger,0: no anger can be inferred,0
360,2018-En-01887,"If you sit back, watch &amp; listen to every .@TheDemocrats &amp; .@DNC member, you'll quickly learn it's #Victimhood, #racism, &amp; #hatred. I'm #WOKE",anger,2: moderate amount of anger can be inferred,1
20,2018-En-03619,@Bravotv is there a way to watch NYC Million Dollar Listing &amp; filter @FredrikEklundNY OUT of the episodes? #primadonna #duckface #tantrum,anger,0: no anger can be inferred,0
1461,2017-En-10982,@TheBarmyArmy looking forward to div 2 next year @AndyBarmyArmy? #revenge #leictershireaway #therey,anger,2: moderate amount of anger can be inferred,1
159,2017-En-11614,@atheist_taco @DrJillStein :^) well cucks among her ranks agree equally about their outrage of black youths shot and harambe.,anger,2: moderate amount of anger can be inferred,1
695,2017-En-10983,@TheBarmyArmy looking forward to div 2 next year @AndyBarmyArmy?  #leictershireaway #therey,anger,0: no anger can be inferred,0
839,2017-En-40902,When you burst out crying alone and u realize that no one truly knows how unhappy you really are because you don't want anyone to know,anger,1: low amount of anger can be inferred,1
1303,2017-En-11376,sixth form has destroyed my glowing skin im fuming,anger,2: moderate amount of anger can be inferred,1
1472,2017-En-11140,Here's a tip for everyone: Stop being offended. End.  #quit #youredumb #liveyourownlife,anger,2: moderate amount of anger can be inferred,1
335,2017-En-10800,testing ,anger,0: no anger can be inferred,0
336,2018-En-03097,"Shooting more than ever, making more mistakes than ever but I jumped in the pool of sharks a long time ago.  #relentless *#resilient",anger,0: no anger can be inferred,0
13,2017-En-11456,One more day tiff.. One more day!,anger,0: no anger can be inferred,0
734,2017-En-11495,#Pain is an aspect of #human evolution; the evolution of #consciousness. #attachments #desire #apathy #sentimentality #tears   #O,anger,2: moderate amount of anger can be inferred,1
1006,2017-En-10786,@NessaMatthews he's perfect. But not even in that way where you sort of resent him or suspect that he leads a double life. Just perfect.,anger,0: no anger can be inferred,0
268,2018-En-03889,So great havin @SamGowland123 back on our screens 😁😁 and fingers crossed @MikeThalassitis goes for Georgia 🤞😂 #revenge #loveisland,anger,0: no anger can be inferred,0
1667,2017-En-41349,I'd pay good money to watch someone slap that pout off Candice.,anger,3: high amount of anger can be inferred,2
1592,2017-En-10487,Like I can't do 12 hours worth of standing or calorie burning in 3 hours 😭😭😭😭 #1stworldprobs4vs,anger,1: low amount of anger can be inferred,1
1634,2017-En-10762,"Well, the lines for Sweden's goals sure sting.",anger,0: no anger can be inferred,0
324,2018-En-03951,If I have to hear one more time how I am intimidate men... I'm going to explode! Why are guys these days so pussified?,anger,3: high amount of anger can be inferred,2
205,2018-En-03161,Hearing the Song by Phone glued to ears like if the singer spoke to me... #mad #mad hahah,anger,0: no anger can be inferred,0
1525,2017-En-10111,I'm about to block everyone everywhere posting about the storm. I think everyone is aware of the damn rain and what not so quit. #damn #rage,anger,3: high amount of anger can be inferred,2
10,2018-En-00681,"@FangornForest1 @Brexit whose customers love it. Imagine being a hack these days, having to sing the tune the paymaster calls. #dismal",anger,1: low amount of anger can be inferred,1
156,2018-En-01284,@BrettKeeble I guess it never. @smartassunit #worry,anger,0: no anger can be inferred,0
300,2017-En-10780,@leener00 @libbyfloyd1 @G_Eazy my snap is andriaprebles ❤️,anger,0: no anger can be inferred,0
217,2017-En-10937,"@gayla_weeks1 I try not to let my anger seep into reviews, but I resent having my time wasted on books like that. Time is precious.",anger,3: high amount of anger can be inferred,2
229,2018-En-03962,Protesters in Brazil are burning effigies of their President. He and some of his cabinet are under investigation for corruption. #sabcnews,anger,0: no anger can be inferred,0
615,2017-En-11007,After what just happened. In need to smoke. #burning,anger,3: high amount of anger can be inferred,2
118,2017-En-10632,@St8edge4life88 eh well i can do the sting vs cactus loser leaves wcw match at bash at the beach lol,anger,1: low amount of anger can be inferred,1
178,2018-En-04274,@Cmdr_Hadfield CNN's Wolf Blitzer calls you an American astronaut and you don't correct him? #dissapointed,anger,2: moderate amount of anger can be inferred,1
1654,2017-En-11205,"2 biggest fears: incurable STD's and pregnancy...I mean, they're basically the same thing anyway #forlife #annoying #irritation #weirdsmells",anger,2: moderate amount of anger can be inferred,1
721,2017-En-10015,Zero help from @ups customer service. Just pushing the buck back and forth and promising callbacks that don’t happen. #anger #loathing,anger,3: high amount of anger can be inferred,2
711,2017-En-11463,"@gypsydragoness chuckle. 'Any idea girl?' The dragoness let out a frustrated growl, blowing smoke out of her nostrils. The old man nodded +",anger,1: low amount of anger can be inferred,1
